n_points_in       x_min       y_min       z_min       x_max       y_max       z_max      dx_out      dy_out      dz_out
       21822  1152.77000    71.07100     0.00000 25779.70000  9926.20000     1.00000     9.47609     9.47609     1.00000
x(m)        y(m)        z(m)        q_max(m^2/s)
  3719.36000  7045.47000     0.00000     0.00000
 16531.00000  8106.79000     0.00000     0.00000
 23050.60000  5226.06000     0.00000   835.52710
 25173.20000  4392.17000     0.00000  1242.72840
 23732.90000  3255.04000     0.00000  1405.77140
 22899.00000  6590.62000     0.00000     0.00000
 23808.70000  1587.24000     0.00000   866.60990
 19487.60000  9319.73000     0.00000     0.00000
 24718.40000  5984.15000     0.00000     0.00000
 11300.20000  9547.16000     0.00000     0.00000
 16682.70000  7576.13000     0.00000     0.00000
 25021.60000  8713.26000     0.00000     0.00000
  3795.17000  7045.47000     0.00000     0.00000
 16606.80000  8106.79000     0.00000     0.00000
 23126.40000  5226.06000     0.00000   850.80350
 25249.00000  4392.17000     0.00000  1242.72830
 23808.70000  3255.04000     0.00000  1830.99390
 22974.80000  6590.62000     0.00000     0.00000
 23884.50000  1587.24000     0.00000     0.00000
 19563.40000  9319.73000     0.00000     0.00000
 24794.20000  5984.15000     0.00000     0.00000
 11376.00000  9547.16000     0.00000     0.00000
 16758.50000  7576.13000     0.00000     0.00000
 25097.40000  8713.26000     0.00000     0.00000
  3870.98000  7045.47000     0.00000     0.00000
 16682.70000  8106.79000     0.00000     0.00000
 23202.20000  5226.06000     0.00000   848.16570
 25324.80000  4392.17000     0.00000  1242.72830
 23884.50000  3255.04000     0.00000  1825.15150
 23050.60000  6590.62000     0.00000     0.00000
 23960.30000  1587.24000     0.00000   877.31770
 19639.20000  9319.73000     0.00000     0.00000
 24870.00000  5984.15000     0.00000     0.00000
 11376.00000  9592.34000     0.00000     0.00000
 16834.30000  7576.13000     0.00000     0.00000
 25173.20000  8713.26000     0.00000     0.00000
  3946.79000  7045.47000     0.00000     0.00000
 16758.50000  8106.79000     0.00000     0.00000
 23278.00000  5226.06000     0.00000   846.01950
 25400.70000  4392.17000     0.00000  1242.72830
 23960.30000  3255.04000     0.00000  1895.52880
 23126.40000  6590.62000     0.00000     0.00000
 24036.10000  1587.24000     0.00000  1742.27420
 19715.00000  9319.73000     0.00000     0.00000
 24945.80000  5984.15000     0.00000   893.36010
 11451.90000  9605.35000     0.00000     0.00000
 16910.10000  7576.13000     0.00000     0.00000
 25249.00000  8713.26000     0.00000     0.00000
  4022.60000  7045.47000     0.00000     0.00000
 16834.30000  8106.79000     0.00000     0.00000
 23353.80000  5226.06000     0.00000   900.05210
 25476.50000  4392.17000     0.00000  1242.72830
 24036.10000  3255.04000     0.00000  1813.82090
 23202.20000  6590.62000     0.00000     0.00000
 24111.90000  1587.24000     0.00000  1742.45860
 19790.80000  9319.73000     0.00000     0.00000
 17137.50000  5529.30000     0.00000  1807.89000
 11224.40000  9471.35000     0.00000     0.00000
 16985.90000  7576.13000     0.00000  1288.03860
 25324.80000  8713.26000     0.00000     0.00000
  4098.41000  7045.47000     0.00000     0.00000
 16910.10000  8106.79000     0.00000     0.00000
 23429.60000  5226.06000     0.00000   900.04920
 25552.30000  4392.17000     0.00000     0.00000
 24111.90000  3255.04000     0.00000  1108.21970
 23278.00000  6590.62000     0.00000     0.00000
 24187.70000  1587.24000     0.00000  1664.82450
 19866.60000  9319.73000     0.00000     0.00000
 17213.30000  5605.11000     0.00000  1331.15250
 11248.90000  9547.16000     0.00000     0.00000
 17061.70000  7576.13000     0.00000  1302.63490
 25400.70000  8713.26000     0.00000     0.00000
  4174.22000  7045.47000     0.00000     0.00000
 16985.90000  8106.79000     0.00000     0.00000
 23505.40000  5226.06000     0.00000  1670.83280
 25628.10000  4392.17000     0.00000     0.00000
 24187.70000  3255.04000     0.00000  1108.33370
 23353.80000  6590.62000     0.00000     0.00000
 24263.50000  1587.24000     0.00000   907.85250
 19942.40000  9319.73000     0.00000     0.00000
 17137.50000  5605.11000     0.00000  1225.03190
 10997.00000  9471.35000     0.00000     0.00000
 17137.50000  7576.13000     0.00000  1276.08080
 25476.50000  8713.26000     0.00000     0.00000
  4250.03000  7045.47000     0.00000     0.00000
 17061.70000  8106.79000     0.00000     0.00000
 23581.20000  5226.06000     0.00000     0.00000
 25703.90000  4392.17000     0.00000     0.00000
 24263.50000  3255.04000     0.00000  1199.40890
 23429.60000  6590.62000     0.00000     0.00000
 24339.30000  1587.24000     0.00000  1194.83460
 20018.20000  9319.73000     0.00000     0.00000
 25021.60000  5984.15000     0.00000   892.61520
 11072.80000  9471.35000     0.00000     0.00000
 17213.30000  7576.13000     0.00000  1314.72160
 25552.30000  8713.26000     0.00000     0.00000
  4325.83000  7045.47000     0.00000     0.00000
 17137.50000  8106.79000     0.00000     0.00000
 23657.10000  5226.06000     0.00000     0.00000
 25779.70000  4392.17000     0.00000     0.00000
 24339.30000  3255.04000     0.00000  1156.13490
 23505.40000  6590.62000     0.00000     0.00000
 24415.10000  1587.24000     0.00000   901.07380
 20094.00000  9319.73000     0.00000     0.00000
 25097.40000  5984.15000     0.00000   892.53230
 11072.80000  9509.52000     0.00000     0.00000
 17289.10000  7576.13000     0.00000  1264.13900
 25628.10000  8713.26000     0.00000     0.00000
  4401.64000  7045.47000     0.00000     0.00000
 17213.30000  8106.79000     0.00000     0.00000
 23732.90000  5226.06000     0.00000     0.00000
 15042.20000  4392.17000     0.00000   927.37810
 24415.10000  3255.04000     0.00000  1194.33030
 23581.20000  6590.62000     0.00000     0.00000
 24491.00000  1587.24000     0.00000   654.33160
 20169.90000  9319.73000     0.00000     0.00000
 25173.20000  5984.15000     0.00000     0.00000
 11148.60000  9471.35000     0.00000     0.00000
 17364.90000  7576.13000     0.00000     0.00000
 25703.90000  8713.26000     0.00000     0.00000
  4477.45000  7045.47000     0.00000     0.00000
 17289.10000  8106.79000     0.00000     0.00000
 23808.70000  5226.06000     0.00000     0.00000
 15075.70000  4377.24000     0.00000   906.30930
 24491.00000  3255.04000     0.00000  1213.05430
 23657.10000  6590.62000     0.00000     0.00000
 24566.80000  1587.24000     0.00000   686.58580
 20245.70000  9319.73000     0.00000     0.00000
 25249.00000  5984.15000     0.00000     0.00000
 11148.60000  9520.92000     0.00000     0.00000
 17440.70000  7576.13000     0.00000     0.00000
 25779.70000  8713.26000     0.00000     0.00000
  4553.26000  7045.47000     0.00000     0.00000
 17364.90000  8106.79000     0.00000     0.00000
 23884.50000  5226.06000     0.00000     0.00000
 15469.70000  4316.36000     0.00000   725.19390
 24566.80000  3255.04000     0.00000  1108.89050
 23732.90000  6590.62000     0.00000     0.00000
 24642.60000  1587.24000     0.00000   645.28670
 20321.50000  9319.73000     0.00000     0.00000
 25324.80000  5984.15000     0.00000     0.00000
 11224.40000  9540.14000     0.00000     0.00000
 17516.60000  7576.13000     0.00000     0.00000
  8134.71000  8655.89000     0.00000     0.00000
  4629.07000  7045.47000     0.00000     0.00000
 17440.70000  8106.79000     0.00000     0.00000
 23960.30000  5226.06000     0.00000     0.00000
 15545.50000  4316.36000     0.00000   748.53350
 24642.60000  3255.04000     0.00000  1204.19760
 23808.70000  6590.62000     0.00000     0.00000
 24718.40000  1587.24000     0.00000   817.25070
 20397.30000  9319.73000     0.00000     0.00000
 25400.70000  5984.15000     0.00000     0.00000
 10921.20000  9395.54000     0.00000     0.00000
 17592.40000  7576.13000     0.00000     0.00000
  8116.27000  8655.41000     0.00000     0.00000
  4704.88000  7045.47000     0.00000     0.00000
 17516.60000  8106.79000     0.00000     0.00000
 24036.10000  5226.06000     0.00000     0.00000
 15621.30000  4316.36000     0.00000   982.40030
 24718.40000  3255.04000     0.00000  1172.21610
 23884.50000  6590.62000     0.00000     0.00000
 24794.20000  1587.24000     0.00000   854.62120
 20473.10000  9319.73000     0.00000     0.00000
 25476.50000  5984.15000     0.00000     0.00000
 10984.50000  9471.35000     0.00000     0.00000
 17668.20000  7576.13000     0.00000     0.00000
  8238.59000  8683.96000     0.00000     0.00000
  4780.69000  7045.47000     0.00000     0.00000
 17592.40000  8106.79000     0.00000     0.00000
 24111.90000  5226.06000     0.00000     0.00000
 15697.10000  4316.36000     0.00000   987.02440
 24794.20000  3255.04000     0.00000  1122.19870
 23960.30000  6590.62000     0.00000     0.00000
 24870.00000  1587.24000     0.00000   874.48270
 20548.90000  9319.73000     0.00000     0.00000
 25552.30000  5984.15000     0.00000     0.00000
 10769.60000  9395.54000     0.00000     0.00000
 17744.00000  7576.13000     0.00000     0.00000
  8343.70000  8637.46000     0.00000     0.00000
  4856.50000  7045.47000     0.00000     0.00000
 17668.20000  8106.79000     0.00000     0.00000
 24187.70000  5226.06000     0.00000     0.00000
 15773.00000  4316.36000     0.00000   978.84320
 24870.00000  3255.04000     0.00000  1067.32300
 24036.10000  6590.62000     0.00000     0.00000
 24945.80000  1587.24000     0.00000   881.30120
 20624.70000  9319.73000     0.00000     0.00000
 25628.10000  5984.15000     0.00000     0.00000
 10845.40000  9395.54000     0.00000     0.00000
 17819.80000  7576.13000     0.00000     0.00000
  8419.50000  8637.46000     0.00000     0.00000
  4932.30000  7045.47000     0.00000     0.00000
 17744.00000  8106.79000     0.00000     0.00000
 24263.50000  5226.06000     0.00000     0.00000
 15848.80000  4316.36000     0.00000   961.76620
 24945.80000  3255.04000     0.00000  1021.59860
 24111.90000  6590.62000     0.00000     0.00000
 25021.60000  1587.24000     0.00000   841.00890
 20700.50000  9319.73000     0.00000     0.00000
 25703.90000  5984.15000     0.00000     0.00000
 10845.40000  9440.06000     0.00000     0.00000
 17895.60000  7576.13000     0.00000     0.00000
  8495.31000  8637.46000     0.00000     0.00000
  5008.11000  7045.47000     0.00000     0.00000
 17819.80000  8106.79000     0.00000     0.00000
 24339.30000  5226.06000     0.00000     0.00000
 15924.60000  4316.36000     0.00000  1919.51680
 25021.60000  3255.04000     0.00000  1403.97850
 24187.70000  6590.62000     0.00000     0.00000
 25097.40000  1587.24000     0.00000   855.50700
 20776.30000  9319.73000     0.00000     0.00000
 17364.90000  5453.49000     0.00000  1805.78860
 10921.20000  9453.19000     0.00000     0.00000
 17971.40000  7576.13000     0.00000     0.00000
  8571.12000  8637.46000     0.00000     0.00000
  5083.92000  7045.47000     0.00000     0.00000
 17895.60000  8106.79000     0.00000     0.00000
 24415.10000  5226.06000     0.00000     0.00000
 16000.40000  4316.36000     0.00000  1918.94250
 25097.40000  3255.04000     0.00000  1247.17500
 24263.50000  6590.62000     0.00000     0.00000
 25173.20000  1587.24000     0.00000   857.24570
 20852.10000  9319.73000     0.00000     0.00000
 17440.70000  5529.30000     0.00000  1126.19180
 10693.80000  9319.73000     0.00000     0.00000
 18047.20000  7576.13000     0.00000     0.00000
  8646.93000  8637.46000     0.00000     0.00000
  5159.73000  7045.47000     0.00000     0.00000
 17971.40000  8106.79000     0.00000     0.00000
 24491.00000  5226.06000     0.00000     0.00000
 16076.20000  4316.36000     0.00000  2226.24100
 25173.20000  3255.04000     0.00000  1402.18050
 24339.30000  6590.62000     0.00000     0.00000
 25249.00000  1587.24000     0.00000   856.45900
 20927.90000  9319.73000     0.00000     0.00000
 17364.90000  5529.30000     0.00000  1773.33910
 10720.20000  9395.54000     0.00000     0.00000
 18123.00000  7576.13000     0.00000     0.00000
  8722.74000  8637.46000     0.00000     0.00000
  5235.54000  7045.47000     0.00000     0.00000
 18047.20000  8106.79000     0.00000     0.00000
 24566.80000  5226.06000     0.00000     0.00000
 16152.00000  4316.36000     0.00000  1929.16480
 25249.00000  3255.04000     0.00000   934.44560
 24415.10000  6590.62000     0.00000     0.00000
 25324.80000  1587.24000     0.00000  1712.06650
 21003.80000  9319.73000     0.00000     0.00000
 25779.70000  5984.15000     0.00000     0.00000
 10466.30000  9319.73000     0.00000     0.00000
 18198.80000  7576.13000     0.00000     0.00000
  8798.55000  8637.46000     0.00000     0.00000
  5311.35000  7045.47000     0.00000     0.00000
 18123.00000  8106.79000     0.00000     0.00000
 24642.60000  5226.06000     0.00000     0.00000
 16227.80000  4316.36000     0.00000  1878.00730
 25324.80000  3255.04000     0.00000  1861.28830
 24491.00000  6590.62000     0.00000     0.00000
 25400.70000  1587.24000     0.00000   858.05210
 21079.60000  9319.73000     0.00000     0.00000
  1445.10000  5908.34000     0.00000     0.00000
 10542.10000  9319.73000     0.00000     0.00000
 18274.60000  7576.13000     0.00000     0.00000
  8874.36000  8637.46000     0.00000     0.00000
  5387.16000  7045.47000     0.00000     0.00000
 18198.80000  8106.79000     0.00000     0.00000
 24718.40000  5226.06000     0.00000     0.00000
 16303.60000  4316.36000     0.00000  1860.16740
 25400.70000  3255.04000     0.00000  1391.81270
 24566.80000  6590.62000     0.00000     0.00000
 25476.50000  1587.24000     0.00000  1121.51250
 21155.40000  9319.73000     0.00000     0.00000
  1520.91000  5908.34000     0.00000     0.00000
 10542.10000  9356.68000     0.00000     0.00000
 18350.40000  7576.13000     0.00000     0.00000
  8950.17000  8637.46000     0.00000     0.00000
  5462.97000  7045.47000     0.00000     0.00000
 18274.60000  8106.79000     0.00000     0.00000
 24794.20000  5226.06000     0.00000     0.00000
 16379.40000  4316.36000     0.00000   931.56260
 25476.50000  3255.04000     0.00000  1342.09290
 24642.60000  6590.62000     0.00000     0.00000
 25552.30000  1587.24000     0.00000  1123.05760
 21231.20000  9319.73000     0.00000     0.00000
  1596.72000  5908.34000     0.00000     0.00000
 10618.00000  9319.73000     0.00000     0.00000
 18426.30000  7576.13000     0.00000     0.00000
  9025.97000  8637.46000     0.00000     0.00000
  5538.77000  7045.47000     0.00000   532.81170
 18350.40000  8106.79000     0.00000     0.00000
 24870.00000  5226.06000     0.00000     0.00000
 16455.20000  4316.36000     0.00000  1027.76870
 25552.30000  3255.04000     0.00000  1341.46200
 24718.40000  6590.62000     0.00000     0.00000
 25628.10000  1587.24000     0.00000  1095.45460
 21307.00000  9319.73000     0.00000     0.00000
  1672.53000  5908.34000     0.00000     0.00000
 10618.00000  9368.47000     0.00000     0.00000
 18502.10000  7576.13000     0.00000     0.00000
  9101.78000  8637.46000     0.00000     0.00000
  5614.58000  7045.47000     0.00000   840.96450
 18426.30000  8106.79000     0.00000     0.00000
 24945.80000  5226.06000     0.00000     0.00000
 16531.00000  4316.36000     0.00000  1736.12620
 25628.10000  3255.04000     0.00000   894.15400
 24794.20000  6590.62000     0.00000     0.00000
 25703.90000  1587.24000     0.00000     0.00000
 21382.80000  9319.73000     0.00000     0.00000
  1748.34000  5908.34000     0.00000     0.00000
 10693.80000  9387.98000     0.00000     0.00000
 18577.90000  7576.13000     0.00000     0.00000
  9177.59000  8637.46000     0.00000     0.00000
  5690.39000  7045.47000     0.00000  1122.40080
 18502.10000  8106.79000     0.00000     0.00000
 25021.60000  5226.06000     0.00000     0.00000
 15128.20000  4353.89000     0.00000  1344.45230
 25703.90000  3255.04000     0.00000     0.00000
 24870.00000  6590.62000     0.00000     0.00000
 25779.70000  1587.24000     0.00000     0.00000
 21458.60000  9319.73000     0.00000     0.00000
  1824.15000  5908.34000     0.00000     0.00000
 10390.50000  9243.92000     0.00000     0.00000
 18653.70000  7576.13000     0.00000     0.00000
  9253.40000  8637.46000     0.00000     0.00000
  5766.20000  7045.47000     0.00000  1264.93600
 18577.90000  8106.79000     0.00000     0.00000
 25097.40000  5226.06000     0.00000     0.00000
 16606.80000  4316.36000     0.00000  1756.70870
 25779.70000  3255.04000     0.00000     0.00000
 24945.80000  6590.62000     0.00000     0.00000
 21342.20000  1587.24000     0.00000     0.00000
 21534.40000  9319.73000     0.00000     0.00000
  1899.96000  5908.34000     0.00000     0.00000
 10455.80000  9319.73000     0.00000     0.00000
 18729.50000  7576.13000     0.00000     0.00000
  9329.21000  8637.46000     0.00000     0.00000
  6069.44000  7045.47000     0.00000   830.29970
 18653.70000  8106.79000     0.00000     0.00000
 25173.20000  5226.06000     0.00000     0.00000
 16682.70000  4316.36000     0.00000  1258.31070
 17596.30000  3255.04000     0.00000  1916.64470
 25021.60000  6590.62000     0.00000     0.00000
 21370.30000  1574.73000     0.00000     0.00000
 21610.20000  9319.73000     0.00000     0.00000
  1975.76000  5908.34000     0.00000     0.00000
 10238.90000  9243.92000     0.00000     0.00000
 18805.30000  7576.13000     0.00000     0.00000
  9405.02000  8637.46000     0.00000     0.00000
  6145.24000  7045.47000     0.00000  1036.91150
 18729.50000  8106.79000     0.00000     0.00000
 25249.00000  5226.06000     0.00000     0.00000
 16758.50000  4316.36000     0.00000  1264.77290
 17646.00000  3232.88000     0.00000  1916.64470
 25097.40000  6590.62000     0.00000     0.00000
 21761.80000  1511.44000     0.00000     0.00000
 21686.00000  9319.73000     0.00000     0.00000
  2051.57000  5908.34000     0.00000     0.00000
 10314.70000  9243.92000     0.00000     0.00000
 18881.10000  7576.13000     0.00000     0.00000
  9480.83000  8637.46000     0.00000     0.00000
  6221.05000  7045.47000     0.00000   952.13940
 18805.30000  8106.79000     0.00000     0.00000
 25324.80000  5226.06000     0.00000     0.00000
 16834.30000  4316.36000     0.00000  1268.67660
 18047.20000  3179.23000     0.00000   984.36890
 25173.20000  6590.62000     0.00000     0.00000
 21837.60000  1511.44000     0.00000     0.00000
 21761.80000  9319.73000     0.00000     0.00000
  2127.38000  5908.34000     0.00000     0.00000
 10314.70000  9286.94000     0.00000     0.00000
 18956.90000  7576.13000     0.00000     0.00000
  9556.64000  8637.46000     0.00000     0.00000
  6296.86000  7045.47000     0.00000   721.42250
 18881.10000  8106.79000     0.00000  1292.48130
 25400.70000  5226.06000     0.00000     0.00000
 16910.10000  4316.36000     0.00000   843.32970
 18123.00000  3179.23000     0.00000  1163.34480
 25249.00000  6590.62000     0.00000     0.00000
 21913.50000  1511.44000     0.00000     0.00000
 21837.60000  9319.73000     0.00000     0.00000
  2203.19000  5908.34000     0.00000     0.00000
 10390.50000  9301.02000     0.00000     0.00000
 19032.70000  7576.13000     0.00000     0.00000
  9632.44000  8637.46000     0.00000     0.00000
  6372.67000  7045.47000     0.00000   427.06630
 18956.90000  8106.79000     0.00000  1281.86980
 25476.50000  5226.06000     0.00000   944.86370
 16985.90000  4316.36000     0.00000   832.91280
 18198.80000  3179.23000     0.00000  1896.14880
 25324.80000  6590.62000     0.00000     0.00000
 21989.30000  1511.44000     0.00000     0.00000
 21913.50000  9319.73000     0.00000     0.00000
  2279.00000  5908.34000     0.00000     0.00000
 10163.10000  9168.12000     0.00000     0.00000
 19108.50000  7576.13000     0.00000     0.00000
  9708.25000  8637.46000     0.00000     0.00000
  6448.48000  7045.47000     0.00000     0.00000
 19032.70000  8106.79000     0.00000  1300.00960
 25552.30000  5226.06000     0.00000   944.86020
 17061.70000  4316.36000     0.00000  1237.91970
 18274.60000  3179.23000     0.00000  1348.99000
 25400.70000  6590.62000     0.00000     0.00000
 22065.10000  1511.44000     0.00000     0.00000
 21989.30000  9319.73000     0.00000     0.00000
  2354.81000  5908.34000     0.00000     0.00000
 10191.40000  9243.92000     0.00000     0.00000
 19184.30000  7576.13000     0.00000     0.00000
  9784.06000  8637.46000     0.00000     0.00000
  6524.29000  7045.47000     0.00000     0.00000
 19108.50000  8106.79000     0.00000  2548.57690
 25628.10000  5226.06000     0.00000   944.70160
 17137.50000  4316.36000     0.00000  1232.63150
 18350.40000  3179.23000     0.00000  1317.94700
 25476.50000  6590.62000     0.00000     0.00000
 22140.90000  1511.44000     0.00000   900.76320
 22065.10000  9319.73000     0.00000     0.00000
  2430.62000  5908.34000     0.00000     0.00000
  9935.68000  9168.12000     0.00000     0.00000
 19260.20000  7576.13000     0.00000     0.00000
  9859.87000  8637.46000     0.00000     0.00000
  6600.10000  7045.47000     0.00000     0.00000
 19184.30000  8106.79000     0.00000  1244.66850
 25703.90000  5226.06000     0.00000   945.35550
 17213.30000  4316.36000     0.00000   813.30620
 18426.30000  3179.23000     0.00000  1703.63460
 25552.30000  6590.62000     0.00000     0.00000
 22216.70000  1511.44000     0.00000   906.01310
 22140.90000  9319.73000     0.00000     0.00000
  2506.43000  5908.34000     0.00000     0.00000
 10011.50000  9168.12000     0.00000     0.00000
 19336.00000  7576.13000     0.00000     0.00000
  9935.68000  8637.46000     0.00000     0.00000
  6675.90000  7045.47000     0.00000     0.00000
 19260.20000  8106.79000     0.00000     0.00000
 25779.70000  5226.06000     0.00000   945.35550
 17289.10000  4316.36000     0.00000     0.00000
 18502.10000  3179.23000     0.00000  1719.06910
 25628.10000  6590.62000     0.00000     0.00000
 22292.50000  1511.44000     0.00000   913.13370
 22216.70000  9319.73000     0.00000     0.00000
  2582.23000  5908.34000     0.00000     0.00000
 10011.50000  9203.30000     0.00000     0.00000
 19411.80000  7576.13000     0.00000     0.00000
 10011.50000  8637.46000     0.00000     0.00000
  6751.71000  7045.47000     0.00000     0.00000
 19336.00000  8106.79000     0.00000     0.00000
  1369.29000  5150.25000     0.00000     0.00000
 17364.90000  4316.36000     0.00000     0.00000
 18577.90000  3179.23000     0.00000  2004.35950
 25703.90000  6590.62000     0.00000     0.00000
 22368.30000  1511.44000     0.00000   914.13640
 22292.50000  9319.73000     0.00000     0.00000
  3491.94000  5973.78000     0.00000     0.00000
 10087.30000  9168.12000     0.00000     0.00000
 19487.60000  7576.13000     0.00000     0.00000
 10087.30000  8637.46000     0.00000     0.00000
  6827.52000  7045.47000     0.00000     0.00000
 19411.80000  8106.79000     0.00000     0.00000
  1445.10000  5150.25000     0.00000     0.00000
 17440.70000  4316.36000     0.00000   879.00850
 18653.70000  3179.23000     0.00000  1295.28960
 15090.70000  5984.15000     0.00000  1633.31250
 22444.10000  1511.44000     0.00000     0.00000
 22368.30000  9319.73000     0.00000     0.00000
  3281.32000  5925.15000     0.00000     0.00000
 10087.30000  9215.35000     0.00000     0.00000
 19563.40000  7576.13000     0.00000     0.00000
 10163.10000  8637.46000     0.00000     0.00000
  6903.33000  7045.47000     0.00000     0.00000
 19487.60000  8106.79000     0.00000     0.00000
  1520.91000  5150.25000     0.00000     0.00000
 17516.60000  4316.36000     0.00000  1760.38240
 18729.50000  3179.23000     0.00000   863.70790
 15166.50000  6059.96000     0.00000  1608.01600
 22519.90000  1511.44000     0.00000     0.00000
 22444.10000  9319.73000     0.00000     0.00000
  3379.89000  5947.91000     0.00000     0.00000
 10163.10000  9235.81000     0.00000     0.00000
 19639.20000  7576.13000     0.00000     0.00000
 10238.90000  8637.46000     0.00000     0.00000
  6979.14000  7045.47000     0.00000     0.00000
 19563.40000  8106.79000     0.00000     0.00000
  1596.72000  5150.25000     0.00000     0.00000
 17592.40000  4316.36000     0.00000  1707.94520
 18805.30000  3179.23000     0.00000   923.44130
 15090.70000  6059.96000     0.00000  1637.86730
 22595.70000  1511.44000     0.00000     0.00000
 22519.90000  9319.73000     0.00000     0.00000
  3478.45000  5970.66000     0.00000     0.00000
  9859.87000  9092.31000     0.00000     0.00000
 19715.00000  7576.13000     0.00000     0.00000
 10314.70000  8637.46000     0.00000     0.00000
  7054.95000  7045.47000     0.00000     0.00000
 19639.20000  8106.79000     0.00000     0.00000
  1899.96000  5150.25000     0.00000     0.00000
 17668.20000  4316.36000     0.00000  1024.38000
 18881.10000  3179.23000     0.00000   900.86740
  1596.72000  5226.06000     0.00000     0.00000
 22671.50000  1511.44000     0.00000     0.00000
 22595.70000  9319.73000     0.00000     0.00000
 12892.20000  5908.34000     0.00000   729.27310
  9927.03000  9168.12000     0.00000     0.00000
 19790.80000  7576.13000     0.00000     0.00000
 10390.50000  8637.46000     0.00000     0.00000
  7130.76000  7045.47000     0.00000     0.00000
 19715.00000  8106.79000     0.00000     0.00000
  1975.76000  5150.25000     0.00000     0.00000
 17744.00000  4316.36000     0.00000  1607.25820
 18956.90000  3179.23000     0.00000   927.86130
  1672.53000  5301.87000     0.00000     0.00000
 21422.70000  1551.38000     0.00000     0.00000
 22671.50000  9319.73000     0.00000     0.00000
 12968.00000  5908.34000     0.00000  1430.76040
  9708.25000  9092.31000     0.00000     0.00000
 19866.60000  7576.13000     0.00000     0.00000
 10466.30000  8637.46000     0.00000     0.00000
  7206.57000  7045.47000     0.00000     0.00000
 19790.80000  8106.79000     0.00000     0.00000
  2051.57000  5150.25000     0.00000     0.00000
 17819.80000  4316.36000     0.00000  1153.72120
 19032.70000  3179.23000     0.00000   838.54280
  1596.72000  5301.87000     0.00000     0.00000
 22747.40000  1511.44000     0.00000     0.00000
 22747.40000  9319.73000     0.00000     0.00000
 13043.80000  5908.34000     0.00000  1442.47990
  9784.06000  9092.31000     0.00000     0.00000
 19942.40000  7576.13000     0.00000     0.00000
 10542.10000  8637.46000     0.00000     0.00000
  7282.37000  7045.47000     0.00000     0.00000
 19866.60000  8106.79000     0.00000     0.00000
  2127.38000  5150.25000     0.00000     0.00000
 17895.60000  4316.36000     0.00000  1285.45200
 19108.50000  3179.23000     0.00000   898.41660
  1163.94000  5226.06000     0.00000     0.00000
 22823.20000  1511.44000     0.00000     0.00000
 22823.20000  9319.73000     0.00000     0.00000
 13119.60000  5908.34000     0.00000   823.66990
  9784.06000  9133.80000     0.00000     0.00000
 20018.20000  7576.13000     0.00000     0.00000
 10618.00000  8637.46000     0.00000     0.00000
  7358.18000  7045.47000     0.00000     0.00000
 19942.40000  8106.79000     0.00000     0.00000
  2203.19000  5150.25000     0.00000     0.00000
 17971.40000  4316.36000     0.00000  1718.49740
 17698.50000  3209.53000     0.00000  1316.73770
  1293.49000  5226.06000     0.00000     0.00000
 22899.00000  1511.44000     0.00000     0.00000
 22899.00000  9319.73000     0.00000     0.00000
 13195.50000  5908.34000     0.00000  1306.02980
  9859.87000  9148.86000     0.00000     0.00000
 20094.00000  7576.13000     0.00000     0.00000
 10693.80000  8637.46000     0.00000     0.00000
  7433.99000  7045.47000     0.00000     0.00000
 20018.20000  8106.79000     0.00000     0.00000
  2279.00000  5150.25000     0.00000     0.00000
 18047.20000  4316.36000     0.00000  1270.78630
 19184.30000  3179.23000     0.00000   899.00720
 25779.70000  6590.62000     0.00000     0.00000
 22974.80000  1511.44000     0.00000   890.24430
 22974.80000  9319.73000     0.00000     0.00000
 13271.30000  5908.34000     0.00000  1666.59270
  9632.44000  9016.50000     0.00000     0.00000
 20169.90000  7576.13000     0.00000     0.00000
 10769.60000  8637.46000     0.00000     0.00000
  7509.80000  7045.47000     0.00000     0.00000
 20094.00000  8106.79000     0.00000     0.00000
  2354.81000  5150.25000     0.00000     0.00000
 18123.00000  4316.36000     0.00000  1696.08450
 19260.20000  3179.23000     0.00000   899.19750
  1445.10000  6514.81000     0.00000     0.00000
 23050.60000  1511.44000     0.00000  1732.96750
 23050.60000  9319.73000     0.00000     0.00000
 13347.10000  5908.34000     0.00000   902.92050
  9662.65000  9092.31000     0.00000     0.00000
 20245.70000  7576.13000     0.00000     0.00000
 10845.40000  8637.46000     0.00000     0.00000
  7585.61000  7045.47000     0.00000     0.00000
 20169.90000  8106.79000     0.00000     0.00000
  2430.62000  5150.25000     0.00000     0.00000
 18198.80000  4316.36000     0.00000   868.48120
 19336.00000  3179.23000     0.00000     0.00000
  1520.91000  6514.81000     0.00000     0.00000
 23126.40000  1511.44000     0.00000  1779.47460
 23126.40000  9319.73000     0.00000     0.00000
 13422.90000  5908.34000     0.00000   891.95450
  9405.02000  9016.50000     0.00000     0.00000
 20321.50000  7576.13000     0.00000     0.00000
 10921.20000  8637.46000     0.00000     0.00000
  7661.42000  7045.47000     0.00000     0.00000
 20245.70000  8106.79000     0.00000     0.00000
  2506.43000  5150.25000     0.00000     0.00000
 18274.60000  4316.36000     0.00000   877.48620
 19411.80000  3179.23000     0.00000     0.00000
  1596.72000  6514.81000     0.00000     0.00000
 23202.20000  1511.44000     0.00000  1727.88950
 23202.20000  9319.73000     0.00000     0.00000
 13498.70000  5908.34000     0.00000  1669.14090
  9480.83000  9016.50000     0.00000     0.00000
