n_points_in       x_min       y_min       z_min       x_max       y_max       z_max      dx_out      dy_out      dz_out
       21822  1152.77000    71.07100     0.00000 25779.70000  9926.20000     1.00000     9.47609     9.47609     1.00000
x(m)        y(m)        z(m)        h max (m)
 23505.40000  1738.86000     0.00000     4.57210
 23581.20000  1738.86000     0.00000     4.57240
 23657.10000  1738.86000     0.00000     4.57190
 23732.90000  1738.86000     0.00000     4.57220
 23808.70000  1738.86000     0.00000     4.57230
 23884.50000  1738.86000     0.00000     4.57190
 23960.30000  1738.86000     0.00000     4.87610
 24036.10000  1738.86000     0.00000     4.84580
 24111.90000  1738.86000     0.00000     4.58670
 24187.70000  1738.86000     0.00000     4.66490
 24263.50000  1738.86000     0.00000     4.84290
 24339.30000  1738.86000     0.00000     4.62870
 24415.10000  1738.86000     0.00000     4.93750
 24491.00000  1738.86000     0.00000     4.86800
 24566.80000  1738.86000     0.00000     4.57160
 24642.60000  1738.86000     0.00000     4.57200
 24718.40000  1738.86000     0.00000     4.57210
 24794.20000  1738.86000     0.00000     4.57230
 24870.00000  1738.86000     0.00000     4.93320
 24945.80000  1738.86000     0.00000     4.95650
 25021.60000  1738.86000     0.00000     5.03760
 25097.40000  1738.86000     0.00000     4.62390
 25173.20000  1738.86000     0.00000     4.59430
 25249.00000  1738.86000     0.00000     4.90160
 25324.80000  1738.86000     0.00000     4.76180
 25400.70000  1738.86000     0.00000     4.61190
 25476.50000  1738.86000     0.00000     4.59200
 25552.30000  1738.86000     0.00000     4.58520
 25628.10000  1738.86000     0.00000     4.63260
 25703.90000  1738.86000     0.00000     4.79080
 25779.70000  1738.86000     0.00000     4.58560
 21001.60000  1738.86000     0.00000     7.06400
 20950.60000  1761.57000     0.00000     7.24040
 20927.90000  1771.67000     0.00000     7.82990
 20898.20000  1784.92000     0.00000     4.67300
 20852.10000  1805.43000     0.00000     6.63520
 20845.70000  1808.27000     0.00000     6.65200
 20852.10000  1814.67000     0.00000     7.13460
 20927.90000  1814.67000     0.00000     5.52980
 21003.80000  1814.67000     0.00000     4.60710
 21079.60000  1814.67000     0.00000     4.57040
 21155.40000  1814.67000     0.00000     4.57090
 21231.20000  1814.67000     0.00000     7.84090
 21307.00000  1814.67000     0.00000     8.35190
 21382.80000  1814.67000     0.00000     4.57130
 21458.60000  1814.67000     0.00000     4.57170
 21534.40000  1814.67000     0.00000     4.57220
 21610.20000  1814.67000     0.00000     4.57170
 21686.00000  1814.67000     0.00000     4.57170
 21761.80000  1814.67000     0.00000     4.58360
 21837.60000  1814.67000     0.00000     4.58360
 21913.50000  1814.67000     0.00000     4.58530
 21989.30000  1814.67000     0.00000     4.57170
 22065.10000  1814.67000     0.00000     4.57240
 22140.90000  1814.67000     0.00000     4.57200
 22216.70000  1814.67000     0.00000     4.57170
 22292.50000  1814.67000     0.00000     4.57150
 22368.30000  1814.67000     0.00000     4.57180
 22444.10000  1814.67000     0.00000     4.57210
 22519.90000  1814.67000     0.00000     4.57170
 22595.70000  1814.67000     0.00000     4.57200
 22671.50000  1814.67000     0.00000     4.57190
 22747.40000  1814.67000     0.00000     4.57190
 22823.20000  1814.67000     0.00000     4.57240
 22899.00000  1814.67000     0.00000     4.57170
 22974.80000  1814.67000     0.00000     4.57210
 23050.60000  1814.67000     0.00000     4.57200
 23126.40000  1814.67000     0.00000     4.57200
 23202.20000  1814.67000     0.00000     4.57220
 23278.00000  1814.67000     0.00000     4.57200
 23353.80000  1814.67000     0.00000     4.57250
 23429.60000  1814.67000     0.00000     4.57190
 23505.40000  1814.67000     0.00000     4.57210
 23581.20000  1814.67000     0.00000     4.57280
 23657.10000  1814.67000     0.00000     4.57250
 23732.90000  1814.67000     0.00000     4.57250
 23808.70000  1814.67000     0.00000     4.57200
 23884.50000  1814.67000     0.00000     4.57210
 23960.30000  1814.67000     0.00000     4.57170
 24036.10000  1814.67000     0.00000     4.57200
 24111.90000  1814.67000     0.00000     4.60440
 24187.70000  1814.67000     0.00000     4.89510
 24263.50000  1814.67000     0.00000     4.56450
 24339.30000  1814.67000     0.00000     4.87090
 24415.10000  1814.67000     0.00000     4.61140
 24491.00000  1814.67000     0.00000     4.57360
 24566.80000  1814.67000     0.00000     4.57250
 24642.60000  1814.67000     0.00000     4.57250
 24718.40000  1814.67000     0.00000     4.57210
 24794.20000  1814.67000     0.00000     4.57210
 24870.00000  1814.67000     0.00000     4.57200
 24945.80000  1814.67000     0.00000     4.57200
 25021.60000  1814.67000     0.00000     4.57220
 25097.40000  1814.67000     0.00000     4.60950
 25173.20000  1814.67000     0.00000     4.60810
 25249.00000  1814.67000     0.00000    11.18740
 25324.80000  1814.67000     0.00000     7.81110
 25400.70000  1814.67000     0.00000     7.59450
 25476.50000  1814.67000     0.00000     4.58290
 25552.30000  1814.67000     0.00000     4.66440
 25628.10000  1814.67000     0.00000     4.87390
 25703.90000  1814.67000     0.00000     4.64560
 25779.70000  1814.67000     0.00000     4.86990
 20831.40000  1814.67000     0.00000     7.02640
 20793.30000  1831.63000     0.00000     6.71160
 20776.30000  1839.18000     0.00000     6.42940
 20740.80000  1854.98000     0.00000     4.19410
 20700.50000  1872.93000     0.00000     5.96870
 20688.40000  1878.34000     0.00000     7.13230
 20700.50000  1890.48000     0.00000     5.81450
 20776.30000  1890.48000     0.00000     6.89690
 20852.10000  1890.48000     0.00000     8.70180
 20927.90000  1890.48000     0.00000     4.62860
 21003.80000  1890.48000     0.00000     4.56980
 21079.60000  1890.48000     0.00000     4.57100
 21155.40000  1890.48000     0.00000     4.57110
 21231.20000  1890.48000     0.00000     4.57120
 21307.00000  1890.48000     0.00000     4.57140
 21382.80000  1890.48000     0.00000     4.57150
 21458.60000  1890.48000     0.00000     4.57200
 21534.40000  1890.48000     0.00000     4.57200
 21610.20000  1890.48000     0.00000     4.57180
 21686.00000  1890.48000     0.00000     4.57200
 21761.80000  1890.48000     0.00000     4.57200
 21837.60000  1890.48000     0.00000     4.57160
 21913.50000  1890.48000     0.00000     4.57190
 21989.30000  1890.48000     0.00000     4.57200
 22065.10000  1890.48000     0.00000     4.57180
 22140.90000  1890.48000     0.00000     4.57190
 22216.70000  1890.48000     0.00000     4.57220
 22292.50000  1890.48000     0.00000     4.57260
 22368.30000  1890.48000     0.00000     4.57190
 22444.10000  1890.48000     0.00000     4.57210
 22519.90000  1890.48000     0.00000     4.57170
 22595.70000  1890.48000     0.00000     4.57200
 22671.50000  1890.48000     0.00000     4.57180
 22747.40000  1890.48000     0.00000     4.57230
 22823.20000  1890.48000     0.00000     4.57250
 22899.00000  1890.48000     0.00000     4.57200
 22974.80000  1890.48000     0.00000     4.57200
 23050.60000  1890.48000     0.00000     4.57230
 23126.40000  1890.48000     0.00000     4.57450
 23202.20000  1890.48000     0.00000     4.57260
 23278.00000  1890.48000     0.00000     4.57220
 23353.80000  1890.48000     0.00000     4.57200
 23429.60000  1890.48000     0.00000     4.57230
 23505.40000  1890.48000     0.00000     4.57230
 23581.20000  1890.48000     0.00000     4.57210
 23657.10000  1890.48000     0.00000     4.57200
 23732.90000  1890.48000     0.00000     4.57240
 23808.70000  1890.48000     0.00000     4.57190
 23884.50000  1890.48000     0.00000     4.57220
 23960.30000  1890.48000     0.00000     4.57250
 24036.10000  1890.48000     0.00000     4.57230
 24111.90000  1890.48000     0.00000     4.57230
 24187.70000  1890.48000     0.00000     4.57230
 24263.50000  1890.48000     0.00000     4.69680
 24339.30000  1890.48000     0.00000     4.67870
 24415.10000  1890.48000     0.00000     4.57210
 24491.00000  1890.48000     0.00000     4.57230
 24566.80000  1890.48000     0.00000     4.57240
 24642.60000  1890.48000     0.00000     4.57230
 24718.40000  1890.48000     0.00000     7.07310
 24794.20000  1890.48000     0.00000     8.47200
 24870.00000  1890.48000     0.00000     6.59760
 24945.80000  1890.48000     0.00000     4.57220
 25021.60000  1890.48000     0.00000     4.57190
 25097.40000  1890.48000     0.00000     4.57230
 25173.20000  1890.48000     0.00000     4.57210
 25249.00000  1890.48000     0.00000     4.57380
 25324.80000  1890.48000     0.00000     4.68220
 25400.70000  1890.48000     0.00000     4.67810
 25476.50000  1890.48000     0.00000     4.67530
 25552.30000  1890.48000     0.00000     4.75760
 25628.10000  1890.48000     0.00000     4.63230
 25703.90000  1890.48000     0.00000     4.57950
 25779.70000  1890.48000     0.00000     4.72170
 20661.10000  1890.48000     0.00000     8.01690
 20635.90000  1901.69000     0.00000     9.21310
 20624.70000  1906.68000     0.00000     6.94590
 20583.50000  1925.05000     0.00000     5.46020
 20548.90000  1940.44000     0.00000     6.00180
 20531.00000  1948.40000     0.00000    12.56160
 20548.90000  1966.29000     0.00000     6.74390
 20624.70000  1966.29000     0.00000     4.60830
 20700.50000  1966.29000     0.00000     4.57700
 20776.30000  1966.29000     0.00000     4.67390
 20852.10000  1966.29000     0.00000     4.65270
 20927.90000  1966.29000     0.00000     4.57100
 21003.80000  1966.29000     0.00000     4.57130
 21079.60000  1966.29000     0.00000     4.57130
 21155.40000  1966.29000     0.00000     4.57160
 21231.20000  1966.29000     0.00000     4.57150
 21307.00000  1966.29000     0.00000     4.57180
 21382.80000  1966.29000     0.00000     4.57170
 21458.60000  1966.29000     0.00000     4.57190
 21534.40000  1966.29000     0.00000     4.57180
 21610.20000  1966.29000     0.00000     4.57220
 21686.00000  1966.29000     0.00000     4.57280
 21761.80000  1966.29000     0.00000     4.57190
 21837.60000  1966.29000     0.00000     4.57170
 21913.50000  1966.29000     0.00000     4.57200
 21989.30000  1966.29000     0.00000     4.57180
 22065.10000  1966.29000     0.00000     4.57240
 22140.90000  1966.29000     0.00000     4.57200
 22216.70000  1966.29000     0.00000     4.57180
 22292.50000  1966.29000     0.00000     4.57210
 22368.30000  1966.29000     0.00000     4.57190
 22444.10000  1966.29000     0.00000     4.57200
 22519.90000  1966.29000     0.00000     4.57230
 22595.70000  1966.29000     0.00000     4.57170
 22671.50000  1966.29000     0.00000     4.57210
 22747.40000  1966.29000     0.00000     4.57230
 22823.20000  1966.29000     0.00000     4.57250
 22899.00000  1966.29000     0.00000     4.57220
 22974.80000  1966.29000     0.00000     4.57220
 23050.60000  1966.29000     0.00000     4.57230
 23126.40000  1966.29000     0.00000     4.57230
 23202.20000  1966.29000     0.00000     4.57220
 23278.00000  1966.29000     0.00000     4.57220
 23353.80000  1966.29000     0.00000     4.57210
 23429.60000  1966.29000     0.00000     4.57200
 23505.40000  1966.29000     0.00000     4.57220
 23581.20000  1966.29000     0.00000     4.57200
 23657.10000  1966.29000     0.00000     4.57220
 23732.90000  1966.29000     0.00000     4.57180
 23808.70000  1966.29000     0.00000     4.57200
 23884.50000  1966.29000     0.00000     4.57200
 23960.30000  1966.29000     0.00000     4.57230
 24036.10000  1966.29000     0.00000     4.57210
 24111.90000  1966.29000     0.00000     4.57210
 24187.70000  1966.29000     0.00000     4.57250
 24263.50000  1966.29000     0.00000     9.77670
 24339.30000  1966.29000     0.00000     7.83460
 24415.10000  1966.29000     0.00000     4.57220
 24491.00000  1966.29000     0.00000     4.57250
 24566.80000  1966.29000     0.00000     4.57230
 24642.60000  1966.29000     0.00000     4.57220
 24718.40000  1966.29000     0.00000     4.57230
 24794.20000  1966.29000     0.00000     4.57200
 24870.00000  1966.29000     0.00000     4.57190
 24945.80000  1966.29000     0.00000     4.57220
 25021.60000  1966.29000     0.00000     4.57190
 25097.40000  1966.29000     0.00000     4.57200
 25173.20000  1966.29000     0.00000     4.57200
 25249.00000  1966.29000     0.00000     4.57220
 25324.80000  1966.29000     0.00000     4.57220
 25400.70000  1966.29000     0.00000     4.57220
 25476.50000  1966.29000     0.00000     4.57190
 25552.30000  1966.29000     0.00000     4.57240
 25628.10000  1966.29000     0.00000     4.84190
 25703.90000  1966.29000     0.00000     4.62060
 25779.70000  1966.29000     0.00000     5.05140
 20490.80000  1966.29000     0.00000    11.27270
 20478.60000  1971.75000     0.00000     8.45110
 20473.10000  1974.19000     0.00000     8.45980
 20426.10000  1995.11000     0.00000     7.22050
 20397.30000  2007.94000     0.00000     7.31160
 20373.60000  2018.46000     0.00000     2.70290
 20321.50000  2041.69000     0.00000     7.96960
 20321.20000  2041.82000     0.00000     7.97020
 20321.50000  2042.10000     0.00000     7.97060
 20397.30000  2042.10000     0.00000     5.82990
 20473.10000  2042.10000     0.00000     4.62680
 20548.90000  2042.10000     0.00000     4.59700
 20624.70000  2042.10000     0.00000     4.59270
 20700.50000  2042.10000     0.00000     4.58240
 20776.30000  2042.10000     0.00000     4.64200
 20852.10000  2042.10000     0.00000     4.57150
 20927.90000  2042.10000     0.00000     4.57170
 21003.80000  2042.10000     0.00000     4.57170
 21079.60000  2042.10000     0.00000     4.57180
 21155.40000  2042.10000     0.00000     4.57190
 21231.20000  2042.10000     0.00000     4.57150
 21307.00000  2042.10000     0.00000     4.57200
 21382.80000  2042.10000     0.00000     4.57180
 21458.60000  2042.10000     0.00000     4.57230
 21534.40000  2042.10000     0.00000     4.57220
 21610.20000  2042.10000     0.00000     4.57240
 21686.00000  2042.10000     0.00000     4.57200
 21761.80000  2042.10000     0.00000     4.57200
 21837.60000  2042.10000     0.00000     4.57190
 21913.50000  2042.10000     0.00000     4.57220
 21989.30000  2042.10000     0.00000     4.57250
 22065.10000  2042.10000     0.00000     4.57180
 22140.90000  2042.10000     0.00000     4.57220
 22216.70000  2042.10000     0.00000     4.57220
 22292.50000  2042.10000     0.00000     4.57220
 22368.30000  2042.10000     0.00000     4.57210
 22444.10000  2042.10000     0.00000     4.57210
 22519.90000  2042.10000     0.00000     4.57230
 22595.70000  2042.10000     0.00000     4.57210
 22671.50000  2042.10000     0.00000     4.57210
 22747.40000  2042.10000     0.00000     4.57190
 22823.20000  2042.10000     0.00000     4.57220
 22899.00000  2042.10000     0.00000     4.57180
 22974.80000  2042.10000     0.00000     4.57230
 23050.60000  2042.10000     0.00000     4.57330
 23126.40000  2042.10000     0.00000     4.57230
 23202.20000  2042.10000     0.00000     4.57210
 23278.00000  2042.10000     0.00000     4.57190
 23353.80000  2042.10000     0.00000     4.57200
 23429.60000  2042.10000     0.00000     4.57200
 23505.40000  2042.10000     0.00000     4.57210
 23581.20000  2042.10000     0.00000     4.57190
 23657.10000  2042.10000     0.00000     5.24430
 23732.90000  2042.10000     0.00000     8.28590
 23808.70000  2042.10000     0.00000     8.90860
 23884.50000  2042.10000     0.00000     4.57210
 23960.30000  2042.10000     0.00000     4.57190
 24036.10000  2042.10000     0.00000     4.57220
 24111.90000  2042.10000     0.00000     4.57220
 24187.70000  2042.10000     0.00000     4.57220
 24263.50000  2042.10000     0.00000     4.57260
 24339.30000  2042.10000     0.00000     4.57180
 24415.10000  2042.10000     0.00000     4.57220
 24491.00000  2042.10000     0.00000     4.57230
 24566.80000  2042.10000     0.00000     4.57200
 24642.60000  2042.10000     0.00000     4.57240
 24718.40000  2042.10000     0.00000     4.57210
 24794.20000  2042.10000     0.00000     4.57210
 24870.00000  2042.10000     0.00000     4.57200
 24945.80000  2042.10000     0.00000     4.57200
 25021.60000  2042.10000     0.00000     4.57170
 25097.40000  2042.10000     0.00000     4.57210
 25173.20000  2042.10000     0.00000     4.57210
 25249.00000  2042.10000     0.00000     4.57180
 25324.80000  2042.10000     0.00000     4.57230
 25400.70000  2042.10000     0.00000     4.57210
 25476.50000  2042.10000     0.00000     4.57210
 25552.30000  2042.10000     0.00000     4.57200
 25628.10000  2042.10000     0.00000     4.63960
 25703.90000  2042.10000     0.00000     4.75290
 25779.70000  2042.10000     0.00000     4.86760
 20320.60000  2042.10000     0.00000     7.97060
 20268.70000  2065.17000     0.00000     7.12300
 20245.70000  2075.44000     0.00000     5.90780
 20216.30000  2088.53000     0.00000     4.56920
 20169.90000  2109.20000     0.00000     9.90430
 20163.80000  2111.88000     0.00000     9.74300
 20397.30000  2117.91000     0.00000     4.59930
 20473.10000  2117.91000     0.00000     4.60600
 20548.90000  2117.91000     0.00000     4.59530
 20624.70000  2117.91000     0.00000     4.58540
 20700.50000  2117.91000     0.00000     4.57310
 20776.30000  2117.91000     0.00000     4.68390
 20852.10000  2117.91000     0.00000     4.57260
 20927.90000  2117.91000     0.00000     4.57200
 21003.80000  2117.91000     0.00000     4.57160
 21079.60000  2117.91000     0.00000     4.57180
 21155.40000  2117.91000     0.00000     4.57190
 21231.20000  2117.91000     0.00000     4.57190
 21307.00000  2117.91000     0.00000     4.57190
 21382.80000  2117.91000     0.00000     4.57210
 21458.60000  2117.91000     0.00000     4.57190
 21534.40000  2117.91000     0.00000     4.57190
 20169.90000  2117.91000     0.00000     9.79330
 21610.20000  2117.91000     0.00000     4.57190
 21686.00000  2117.91000     0.00000     4.57180
 20245.70000  2117.91000     0.00000     5.46160
 21761.80000  2117.91000     0.00000     4.57230
 21837.60000  2117.91000     0.00000     4.57230
 20321.50000  2117.91000     0.00000     4.61970
 21913.50000  2117.91000     0.00000     4.57230
 21989.30000  2117.91000     0.00000     4.57220
 22065.10000  2117.91000     0.00000     4.57200
 22140.90000  2117.91000     0.00000     4.57210
 22216.70000  2117.91000     0.00000     4.57210
 22292.50000  2117.91000     0.00000     4.57230
 22368.30000  2117.91000     0.00000     4.57260
 22444.10000  2117.91000     0.00000     4.57210
 22519.90000  2117.91000     0.00000     4.57260
 22595.70000  2117.91000     0.00000     4.57210
 22671.50000  2117.91000     0.00000     4.57230
 22747.40000  2117.91000     0.00000     4.57200
 22823.20000  2117.91000     0.00000     4.57230
 22899.00000  2117.91000     0.00000     4.57200
 22974.80000  2117.91000     0.00000     4.57190
 23050.60000  2117.91000     0.00000     4.57230
 23126.40000  2117.91000     0.00000     4.57200
 23202.20000  2117.91000     0.00000     7.49440
 23278.00000  2117.91000     0.00000     8.73990
 23353.80000  2117.91000     0.00000     4.57240
 23429.60000  2117.91000     0.00000     4.57180
 23505.40000  2117.91000     0.00000     4.57210
 23581.20000  2117.91000     0.00000     4.57190
 23657.10000  2117.91000     0.00000     4.57220
 23732.90000  2117.91000     0.00000     4.57220
 23808.70000  2117.91000     0.00000     4.57260
 23884.50000  2117.91000     0.00000     4.57230
 23960.30000  2117.91000     0.00000     4.57230
 24036.10000  2117.91000     0.00000     4.57200
 24111.90000  2117.91000     0.00000     4.57230
 24187.70000  2117.91000     0.00000     4.57180
 24263.50000  2117.91000     0.00000     4.57220
 24339.30000  2117.91000     0.00000     4.57240
 24415.10000  2117.91000     0.00000     4.57230
 24491.00000  2117.91000     0.00000     4.57180
 24566.80000  2117.91000     0.00000     4.57200
 24642.60000  2117.91000     0.00000     4.57220
 24718.40000  2117.91000     0.00000     4.57210
 24794.20000  2117.91000     0.00000     4.57180
 24870.00000  2117.91000     0.00000     4.57210
 24945.80000  2117.91000     0.00000     4.57240
 25021.60000  2117.91000     0.00000     4.57210
 25097.40000  2117.91000     0.00000     4.57190
 25173.20000  2117.91000     0.00000     4.57210
 25249.00000  2117.91000     0.00000     4.57240
 25324.80000  2117.91000     0.00000     4.57210
 25400.70000  2117.91000     0.00000     4.57220
 25476.50000  2117.91000     0.00000     4.57250
 25552.30000  2117.91000     0.00000     4.57240
 25628.10000  2117.91000     0.00000     4.64790
 25703.90000  2117.91000     0.00000     4.58400
 25779.70000  2117.91000     0.00000     4.78240
 20150.30000  2117.91000     0.00000     9.83930
 20111.40000  2135.23000     0.00000     4.38910
 20094.00000  2142.95000     0.00000     6.31550
 20058.90000  2158.59000     0.00000     4.08000
 20018.20000  2176.70000     0.00000     5.93390
 20006.50000  2181.94000     0.00000     7.39180
 20245.70000  2193.71000     0.00000     4.58960
 20321.50000  2193.71000     0.00000     4.58730
 20397.30000  2193.71000     0.00000     4.61130
 20473.10000  2193.71000     0.00000     4.61650
 20548.90000  2193.71000     0.00000     4.58920
 20624.70000  2193.71000     0.00000     4.60680
 20700.50000  2193.71000     0.00000     4.60090
 20776.30000  2193.71000     0.00000     4.58220
 20852.10000  2193.71000     0.00000     4.66810
 20927.90000  2193.71000     0.00000     4.57200
 21003.80000  2193.71000     0.00000     4.57160
 21079.60000  2193.71000     0.00000     4.57230
 21155.40000  2193.71000     0.00000     4.57190
 21231.20000  2193.71000     0.00000     4.57210
 21307.00000  2193.71000     0.00000     4.57200
 21382.80000  2193.71000     0.00000     4.57210
 21458.60000  2193.71000     0.00000     4.57230
 21534.40000  2193.71000     0.00000     4.57190
 21610.20000  2193.71000     0.00000     4.57200
 21686.00000  2193.71000     0.00000     4.57180
 21761.80000  2193.71000     0.00000     4.57200
 21837.60000  2193.71000     0.00000     4.57210
 21913.50000  2193.71000     0.00000     4.57210
 21989.30000  2193.71000     0.00000     4.57200
 22065.10000  2193.71000     0.00000     4.57240
 22140.90000  2193.71000     0.00000     4.57180
 22216.70000  2193.71000     0.00000     4.57220
 22292.50000  2193.71000     0.00000     4.57220
 22368.30000  2193.71000     0.00000     4.57200
 22444.10000  2193.71000     0.00000     4.57240
 22519.90000  2193.71000     0.00000     4.57180
 22595.70000  2193.71000     0.00000     4.57230
 22671.50000  2193.71000     0.00000     6.48920
 22747.40000  2193.71000     0.00000     9.45930
 22823.20000  2193.71000     0.00000     8.59660
 22899.00000  2193.71000     0.00000     4.57220
 22974.80000  2193.71000     0.00000     4.57220
 23050.60000  2193.71000     0.00000     4.57210
 23126.40000  2193.71000     0.00000     4.57190
 23202.20000  2193.71000     0.00000     4.57210
 23278.00000  2193.71000     0.00000     4.57270
 23353.80000  2193.71000     0.00000     4.57210
 23429.60000  2193.71000     0.00000     4.57190
 23505.40000  2193.71000     0.00000     4.57200
 23581.20000  2193.71000     0.00000     4.57230
 23657.10000  2193.71000     0.00000     4.57210
 23732.90000  2193.71000     0.00000     4.57200
 23808.70000  2193.71000     0.00000     4.57200
 23884.50000  2193.71000     0.00000     4.57210
 23960.30000  2193.71000     0.00000     4.57210
 24036.10000  2193.71000     0.00000     4.57220
 24111.90000  2193.71000     0.00000     4.57210
 24187.70000  2193.71000     0.00000     4.57220
 24263.50000  2193.71000     0.00000     4.57210
 24339.30000  2193.71000     0.00000     4.57220
 24415.10000  2193.71000     0.00000     4.57260
 24491.00000  2193.71000     0.00000     4.57240
 24566.80000  2193.71000     0.00000     4.57180
 24642.60000  2193.71000     0.00000     4.57180
 24718.40000  2193.71000     0.00000     4.57240
 24794.20000  2193.71000     0.00000     4.57220
 24870.00000  2193.71000     0.00000     4.57200
 24945.80000  2193.71000     0.00000     4.57190
 25021.60000  2193.71000     0.00000     4.57220
 25097.40000  2193.71000     0.00000     4.57210
 25173.20000  2193.71000     0.00000     4.57220
 25249.00000  2193.71000     0.00000     4.57220
 25324.80000  2193.71000     0.00000     4.57280
 25400.70000  2193.71000     0.00000     4.57250
 25476.50000  2193.71000     0.00000     4.57240
 25552.30000  2193.71000     0.00000     4.57210
 25628.10000  2193.71000     0.00000     4.57250
 25703.90000  2193.71000     0.00000     4.77930
 25779.70000  2193.71000     0.00000     4.76590
 19980.00000  2193.71000     0.00000     0.00000
 20018.20000  2193.71000     0.00000     7.79570
 20094.00000  2193.71000     0.00000     5.09680
 20169.90000  2193.71000     0.00000     4.56780
 19954.00000  2205.30000     0.00000     4.56980
 19942.40000  2210.45000     0.00000     6.25910
 19901.60000  2228.65000     0.00000     3.50190
 19866.60000  2244.21000     0.00000     5.55030
 19849.10000  2252.01000     0.00000     5.60570
 20094.00000  2269.52000     0.00000     4.64930
 20169.90000  2269.52000     0.00000     4.57820
 20245.70000  2269.52000     0.00000     4.57550
 20321.50000  2269.52000     0.00000     4.57710
 20397.30000  2269.52000     0.00000     4.58130
 20473.10000  2269.52000     0.00000     4.57800
 20548.90000  2269.52000     0.00000     4.57190
 20624.70000  2269.52000     0.00000     4.59330
 20700.50000  2269.52000     0.00000     4.60660
 20776.30000  2269.52000     0.00000     4.60210
 20852.10000  2269.52000     0.00000     4.60040
 20927.90000  2269.52000     0.00000     4.57200
 21003.80000  2269.52000     0.00000     4.57190
 21079.60000  2269.52000     0.00000     4.57210
 21155.40000  2269.52000     0.00000     4.57240
 21231.20000  2269.52000     0.00000     4.57210
 21307.00000  2269.52000     0.00000     4.57220
 21382.80000  2269.52000     0.00000     4.57200
 21458.60000  2269.52000     0.00000     4.57200
 21534.40000  2269.52000     0.00000     4.57220
 21610.20000  2269.52000     0.00000     4.57180
 21686.00000  2269.52000     0.00000     4.57240
 21761.80000  2269.52000     0.00000     4.57230
 21837.60000  2269.52000     0.00000     4.57230
 21913.50000  2269.52000     0.00000     4.57220
 21989.30000  2269.52000     0.00000     4.57210
 22065.10000  2269.52000     0.00000     5.85710
 22140.90000  2269.52000     0.00000     7.66920
 22216.70000  2269.52000     0.00000     7.58040
 22292.50000  2269.52000     0.00000     4.57210
 22368.30000  2269.52000     0.00000     4.57210
 22444.10000  2269.52000     0.00000     4.57220
 22519.90000  2269.52000     0.00000     4.57260
 22595.70000  2269.52000     0.00000     4.57210
 22671.50000  2269.52000     0.00000     4.57210
 22747.40000  2269.52000     0.00000     4.57280
 22823.20000  2269.52000     0.00000     4.57280
 22899.00000  2269.52000     0.00000     4.57220
 22974.80000  2269.52000     0.00000     4.57200
 23050.60000  2269.52000     0.00000     4.57190
 23126.40000  2269.52000     0.00000     4.57240
 23202.20000  2269.52000     0.00000     4.57200
 23278.00000  2269.52000     0.00000     4.57180
 23353.80000  2269.52000     0.00000     4.57200
 23429.60000  2269.52000     0.00000     4.57220
 23505.40000  2269.52000     0.00000     4.57210
 23581.20000  2269.52000     0.00000     4.57260
 23657.10000  2269.52000     0.00000     4.57210
 23732.90000  2269.52000     0.00000     4.57220
 23808.70000  2269.52000     0.00000     4.57200
 23884.50000  2269.52000     0.00000     4.57220
 23960.30000  2269.52000     0.00000     4.57200
 24036.10000  2269.52000     0.00000     4.57190
 24111.90000  2269.52000     0.00000     4.57200
 24187.70000  2269.52000     0.00000     4.57210
 24263.50000  2269.52000     0.00000     4.57210
 24339.30000  2269.52000     0.00000     4.57220
 24415.10000  2269.52000     0.00000     4.57190
 24491.00000  2269.52000     0.00000     4.57260
 24566.80000  2269.52000     0.00000     4.57210
 24642.60000  2269.52000     0.00000     4.57200
 24718.40000  2269.52000     0.00000     4.57230
 24794.20000  2269.52000     0.00000     4.57230
 24870.00000  2269.52000     0.00000     4.57210
 24945.80000  2269.52000     0.00000     4.57200
 25021.60000  2269.52000     0.00000     4.57240
 25097.40000  2269.52000     0.00000     4.57280
 25173.20000  2269.52000     0.00000     4.57250
 25249.00000  2269.52000     0.00000     4.57220
 25324.80000  2269.52000     0.00000     4.57260
 25400.70000  2269.52000     0.00000     4.57270
 25476.50000  2269.52000     0.00000     4.57240
 25552.30000  2269.52000     0.00000     4.57240
 25628.10000  2269.52000     0.00000     4.57300
 25703.90000  2269.52000     0.00000     4.57210
 25779.70000  2269.52000     0.00000     4.57160
 19809.80000  2269.52000     0.00000     7.24730
 19866.60000  2269.52000     0.00000     5.31420
 19942.40000  2269.52000     0.00000     4.60180
 20018.20000  2269.52000     0.00000     4.56990
 19796.60000  2275.36000     0.00000     7.24810
 19790.80000  2277.96000     0.00000     7.32320
 19744.20000  2298.71000     0.00000     5.45090
 19715.00000  2311.71000     0.00000     6.48460
 19691.70000  2322.07000     0.00000     6.35250
 19942.40000  2345.33000     0.00000     4.57000
 20018.20000  2345.33000     0.00000     4.56990
 20094.00000  2345.33000     0.00000     4.56990
 20169.90000  2345.33000     0.00000     4.62850
 20245.70000  2345.33000     0.00000     4.63000
 20321.50000  2345.33000     0.00000     4.65710
 20397.30000  2345.33000     0.00000     4.66170
 20473.10000  2345.33000     0.00000     4.58380
 20548.90000  2345.33000     0.00000     4.61010
 20624.70000  2345.33000     0.00000     4.68150
 20700.50000  2345.33000     0.00000     4.59220
 20776.30000  2345.33000     0.00000     4.57180
 20852.10000  2345.33000     0.00000     4.57180
 20927.90000  2345.33000     0.00000     4.57230
