n_points_in       x_min       y_min       z_min       x_max       y_max       z_max      dx_out      dy_out      dz_out
       21822  1152.77000    71.07100     0.00000 25779.70000  9926.20000     1.00000     9.47609     9.47609     1.00000
x(m)        y(m)        z(m)        h max (m)
  3084.19000  5879.64000     0.00000     0.00000
  3112.90000  5886.27000     0.00000     0.00000
  3182.76000  5902.40000     0.00000     0.00000
  3188.70000  5903.77000     0.00000     0.00000
  1217.68000  5908.34000     0.00000     0.00000
  2733.85000  5908.34000     0.00000     0.00000
  2658.04000  5908.34000     0.00000     0.00000
  2809.66000  5908.34000     0.00000     0.00000
  2885.47000  5908.34000     0.00000     0.00000
  2961.28000  5908.34000     0.00000     0.00000
  3037.09000  5908.34000     0.00000     0.00000
  3112.90000  5908.34000     0.00000     0.00000
  3188.70000  5908.34000     0.00000     0.00000
 12816.40000  5908.34000     0.00000     0.00000
  1293.49000  5908.34000     0.00000     0.00000
  1154.44000  5908.34000     0.00000     0.00000
  1369.29000  5908.34000     0.00000     2.38950
  3208.51000  5908.34000     0.00000     0.00000
  1445.10000  5908.34000     0.00000    11.23370
  1520.91000  5908.34000     0.00000    14.71690
  1596.72000  5908.34000     0.00000    17.88650
  1672.53000  5908.34000     0.00000    20.59310
  1748.34000  5908.34000     0.00000    19.74950
  1824.15000  5908.34000     0.00000    14.92080
  1899.96000  5908.34000     0.00000     5.30700
  1975.76000  5908.34000     0.00000     8.92800
  2051.57000  5908.34000     0.00000    20.56680
  2127.38000  5908.34000     0.00000    21.77030
  2203.19000  5908.34000     0.00000    13.26450
  2279.00000  5908.34000     0.00000     9.68380
  2354.81000  5908.34000     0.00000     4.00120
  2430.62000  5908.34000     0.00000     0.00000
  2506.43000  5908.34000     0.00000     0.00000
  2582.23000  5908.34000     0.00000     0.00000
 12892.20000  5908.34000     0.00000     3.45320
 12968.00000  5908.34000     0.00000     0.00000
 13043.80000  5908.34000     0.00000     0.00000
 13119.60000  5908.34000     0.00000     3.03580
 13195.50000  5908.34000     0.00000     3.00190
 13271.30000  5908.34000     0.00000     0.00000
 13347.10000  5908.34000     0.00000     0.00000
 13422.90000  5908.34000     0.00000     0.00000
 13498.70000  5908.34000     0.00000     0.00000
 13574.50000  5908.34000     0.00000     3.13010
 13650.30000  5908.34000     0.00000     3.16060
 13726.10000  5908.34000     0.00000     3.17040
 13801.90000  5908.34000     0.00000     3.11670
 13877.70000  5908.34000     0.00000     3.04020
 13953.50000  5908.34000     0.00000     3.02210
 14029.30000  5908.34000     0.00000     3.02580
 14105.20000  5908.34000     0.00000     3.02090
 14181.00000  5908.34000     0.00000     3.10970
 14256.80000  5908.34000     0.00000     3.10110
 14332.60000  5908.34000     0.00000     3.12150
 14408.40000  5908.34000     0.00000     3.12120
 14484.20000  5908.34000     0.00000     3.10670
 14560.00000  5908.34000     0.00000     3.07810
 14635.80000  5908.34000     0.00000     3.04330
 14711.60000  5908.34000     0.00000     3.01230
 14787.40000  5908.34000     0.00000     3.00400
 14863.20000  5908.34000     0.00000     3.12920
 14939.10000  5908.34000     0.00000     3.13980
 15014.90000  5908.34000     0.00000     3.12770
 15090.70000  5908.34000     0.00000     3.04660
 15166.50000  5908.34000     0.00000     3.01660
 15242.30000  5908.34000     0.00000     3.00980
 15318.10000  5908.34000     0.00000     3.01740
 15393.90000  5908.34000     0.00000     3.05140
 15469.70000  5908.34000     0.00000     3.10140
 15621.30000  5908.34000     0.00000     3.10360
 15697.10000  5908.34000     0.00000     3.07940
 15773.00000  5908.34000     0.00000     3.04920
 15848.80000  5908.34000     0.00000     3.05150
 16076.20000  5908.34000     0.00000     3.04440
 16152.00000  5908.34000     0.00000     3.00160
 16227.80000  5908.34000     0.00000     2.99810
 16303.60000  5908.34000     0.00000     2.99910
 16379.40000  5908.34000     0.00000     3.01140
 16455.20000  5908.34000     0.00000     3.01970
 16531.00000  5908.34000     0.00000     3.02260
 16606.80000  5908.34000     0.00000     3.02110
 16682.70000  5908.34000     0.00000     3.03240
 16758.50000  5908.34000     0.00000     3.03760
 16834.30000  5908.34000     0.00000     3.04060
 16910.10000  5908.34000     0.00000     3.04380
 16985.90000  5908.34000     0.00000     3.01970
 17061.70000  5908.34000     0.00000     3.03870
 17137.50000  5908.34000     0.00000     3.04080
 17213.30000  5908.34000     0.00000     3.09720
 17289.10000  5908.34000     0.00000     3.02320
 17364.90000  5908.34000     0.00000     2.99830
 17440.70000  5908.34000     0.00000     3.00340
 17516.60000  5908.34000     0.00000     3.00320
 17592.40000  5908.34000     0.00000     3.00340
 17668.20000  5908.34000     0.00000     3.00700
 17744.00000  5908.34000     0.00000     3.00750
 17819.80000  5908.34000     0.00000     3.01810
 17895.60000  5908.34000     0.00000     3.02100
 17971.40000  5908.34000     0.00000     3.01600
 18047.20000  5908.34000     0.00000     3.00700
 18123.00000  5908.34000     0.00000     3.01340
 18198.80000  5908.34000     0.00000     3.01310
 18274.60000  5908.34000     0.00000     3.01880
 18350.40000  5908.34000     0.00000     3.00630
 18426.30000  5908.34000     0.00000     3.01480
 18502.10000  5908.34000     0.00000     3.00660
 18577.90000  5908.34000     0.00000     3.02630
 18653.70000  5908.34000     0.00000     3.02530
 18729.50000  5908.34000     0.00000     3.00910
 18805.30000  5908.34000     0.00000     3.03100
 18881.10000  5908.34000     0.00000     3.01510
 18956.90000  5908.34000     0.00000     3.01490
 19032.70000  5908.34000     0.00000     3.02970
 19108.50000  5908.34000     0.00000     3.03720
 19184.30000  5908.34000     0.00000     3.03250
 19260.20000  5908.34000     0.00000     3.03010
 19336.00000  5908.34000     0.00000     3.01840
 19411.80000  5908.34000     0.00000     3.02700
 19487.60000  5908.34000     0.00000     3.01460
 19563.40000  5908.34000     0.00000     3.02960
 19639.20000  5908.34000     0.00000     3.04570
 19715.00000  5908.34000     0.00000     3.02050
 19790.80000  5908.34000     0.00000     3.02480
 19866.60000  5908.34000     0.00000     3.02400
 19942.40000  5908.34000     0.00000     3.02590
 20018.20000  5908.34000     0.00000     3.02550
 20094.00000  5908.34000     0.00000     3.01790
 20169.90000  5908.34000     0.00000     3.01790
 20245.70000  5908.34000     0.00000     3.02730
 20321.50000  5908.34000     0.00000     3.03920
 20397.30000  5908.34000     0.00000     3.03300
 20473.10000  5908.34000     0.00000     3.02260
 20548.90000  5908.34000     0.00000     3.01630
 20624.70000  5908.34000     0.00000     3.02500
 20700.50000  5908.34000     0.00000     3.04490
 20776.30000  5908.34000     0.00000     3.03560
 20852.10000  5908.34000     0.00000     3.05010
 20927.90000  5908.34000     0.00000     3.03050
 21003.80000  5908.34000     0.00000     3.04560
 21079.60000  5908.34000     0.00000     3.04040
 21155.40000  5908.34000     0.00000     3.04580
 21231.20000  5908.34000     0.00000     3.04140
 21307.00000  5908.34000     0.00000     3.04060
 21382.80000  5908.34000     0.00000     3.04350
 21458.60000  5908.34000     0.00000     3.03230
 21534.40000  5908.34000     0.00000     3.04150
 21610.20000  5908.34000     0.00000     3.04010
 21686.00000  5908.34000     0.00000     3.04030
 21761.80000  5908.34000     0.00000     3.03320
 21837.60000  5908.34000     0.00000     3.03260
 21913.50000  5908.34000     0.00000     3.02470
 21989.30000  5908.34000     0.00000     3.02510
 22065.10000  5908.34000     0.00000     3.03390
 22140.90000  5908.34000     0.00000     3.02450
 22216.70000  5908.34000     0.00000     3.03890
 22292.50000  5908.34000     0.00000     3.02540
 22368.30000  5908.34000     0.00000     3.03030
 22444.10000  5908.34000     0.00000     3.03120
 22519.90000  5908.34000     0.00000     3.02970
 22595.70000  5908.34000     0.00000     3.03640
 22671.50000  5908.34000     0.00000     3.03120
 22747.40000  5908.34000     0.00000     3.02720
 22823.20000  5908.34000     0.00000     3.03150
 22899.00000  5908.34000     0.00000     3.05800
 22974.80000  5908.34000     0.00000     3.03370
 23050.60000  5908.34000     0.00000     3.05480
 23126.40000  5908.34000     0.00000     3.04610
 23202.20000  5908.34000     0.00000     3.04950
 23278.00000  5908.34000     0.00000     3.03620
 23353.80000  5908.34000     0.00000     3.26290
 23429.60000  5908.34000     0.00000     3.08490
 23505.40000  5908.34000     0.00000     2.99780
 12755.90000  5908.34000     0.00000     0.00000
 23581.20000  5908.34000     0.00000     2.99750
 23657.10000  5908.34000     0.00000     2.99760
 23732.90000  5908.34000     0.00000     2.99740
 23808.70000  5908.34000     0.00000     2.99840
 23884.50000  5908.34000     0.00000     3.00020
 23960.30000  5908.34000     0.00000     2.99760
 24036.10000  5908.34000     0.00000     2.99750
 24111.90000  5908.34000     0.00000     2.99750
 24187.70000  5908.34000     0.00000     2.99750
 24263.50000  5908.34000     0.00000     2.99750
 24339.30000  5908.34000     0.00000     2.99750
 24415.10000  5908.34000     0.00000     2.99740
 24491.00000  5908.34000     0.00000     2.99820
 24566.80000  5908.34000     0.00000     2.99730
 24642.60000  5908.34000     0.00000     2.99760
 24718.40000  5908.34000     0.00000     2.99760
 24794.20000  5908.34000     0.00000     3.17960
 24870.00000  5908.34000     0.00000     3.25510
 24945.80000  5908.34000     0.00000     3.05570
 25021.60000  5908.34000     0.00000     3.01110
 25097.40000  5908.34000     0.00000     3.00720
 25173.20000  5908.34000     0.00000     3.00520
 25249.00000  5908.34000     0.00000     3.00150
 25324.80000  5908.34000     0.00000     3.02280
 25400.70000  5908.34000     0.00000     3.01400
 25476.50000  5908.34000     0.00000     3.04190
 25552.30000  5908.34000     0.00000     3.07480
 25628.10000  5908.34000     0.00000     3.04050
 25703.90000  5908.34000     0.00000     3.03570
 25779.70000  5908.34000     0.00000     3.01500
 15545.50000  5908.34000     0.00000     3.00060
 16000.40000  5908.34000     0.00000     3.04400
 15924.60000  5908.34000     0.00000     3.23400
  1154.44000  5920.92000     0.00000     0.00000
  3264.51000  5921.27000     0.00000     0.00000
  3281.32000  5925.15000     0.00000     0.00000
  3340.32000  5938.77000     0.00000     0.00000
  3379.89000  5947.91000     0.00000     0.00000
  3416.13000  5956.27000     0.00000     0.00000
 12816.40000  5968.73000     0.00000     0.00000
  3478.45000  5970.66000     0.00000     0.00000
  3491.94000  5973.78000     0.00000     0.00000
  1217.68000  5984.15000     0.00000     0.00000
  1293.49000  5984.15000     0.00000     0.00000
  1155.29000  5984.15000     0.00000     0.00000
  1369.29000  5984.15000     0.00000     0.00000
  1445.10000  5984.15000     0.00000     0.00000
  1520.91000  5984.15000     0.00000     3.14700
  1596.72000  5984.15000     0.00000     8.63400
  1672.53000  5984.15000     0.00000    11.86280
  1748.34000  5984.15000     0.00000    19.93450
  1824.15000  5984.15000     0.00000    23.72980
  1899.96000  5984.15000     0.00000    23.32370
  1975.76000  5984.15000     0.00000    23.19660
  2051.57000  5984.15000     0.00000    23.70430
  2127.38000  5984.15000     0.00000    25.69870
  2203.19000  5984.15000     0.00000    19.03510
  2279.00000  5984.15000     0.00000    15.08000
  2354.81000  5984.15000     0.00000    11.94540
  2430.62000  5984.15000     0.00000     0.00000
  2506.43000  5984.15000     0.00000     0.00000
  2582.23000  5984.15000     0.00000     0.00000
  2658.04000  5984.15000     0.00000     0.00000
  2733.85000  5984.15000     0.00000     0.00000
  2809.66000  5984.15000     0.00000     0.00000
  2885.47000  5984.15000     0.00000     0.00000
  2961.28000  5984.15000     0.00000     0.00000
  3037.09000  5984.15000     0.00000     0.00000
  3112.90000  5984.15000     0.00000     0.00000
  3188.70000  5984.15000     0.00000     0.00000
 12892.20000  5984.15000     0.00000     0.00000
 12821.20000  5984.15000     0.00000     4.69800
 12968.00000  5984.15000     0.00000     3.03020
 13043.80000  5984.15000     0.00000     3.00420
 13119.60000  5984.15000     0.00000     0.00000
 13195.50000  5984.15000     0.00000     0.00000
 13271.30000  5984.15000     0.00000     0.00000
 13347.10000  5984.15000     0.00000     0.00000
 13422.90000  5984.15000     0.00000     3.13250
 13498.70000  5984.15000     0.00000     3.09840
 13574.50000  5984.15000     0.00000     3.12810
 13650.30000  5984.15000     0.00000     3.12790
 13726.10000  5984.15000     0.00000     3.14940
 13801.90000  5984.15000     0.00000     3.09550
 13877.70000  5984.15000     0.00000     3.04060
 13953.50000  5984.15000     0.00000     3.03450
 14029.30000  5984.15000     0.00000     3.02040
 14105.20000  5984.15000     0.00000     3.01990
 14181.00000  5984.15000     0.00000     3.09060
 14256.80000  5984.15000     0.00000     3.09210
 14332.60000  5984.15000     0.00000     3.18830
 14408.40000  5984.15000     0.00000     3.18670
 14484.20000  5984.15000     0.00000     3.11790
 14560.00000  5984.15000     0.00000     3.09410
 14635.80000  5984.15000     0.00000     3.05770
 14711.60000  5984.15000     0.00000     3.02250
 14787.40000  5984.15000     0.00000     3.01030
 14863.20000  5984.15000     0.00000     3.12190
 14939.10000  5984.15000     0.00000     3.15060
 15014.90000  5984.15000     0.00000     3.10050
 15166.50000  5984.15000     0.00000     3.00240
 15242.30000  5984.15000     0.00000     3.02200
 15318.10000  5984.15000     0.00000     3.14330
 15393.90000  5984.15000     0.00000     3.08030
 15469.70000  5984.15000     0.00000     3.08370
 15697.10000  5984.15000     0.00000     3.04230
 15773.00000  5984.15000     0.00000     3.03070
 15848.80000  5984.15000     0.00000     3.04110
 15924.60000  5984.15000     0.00000     3.02720
 16000.40000  5984.15000     0.00000     3.02100
 16076.20000  5984.15000     0.00000     3.00140
 16152.00000  5984.15000     0.00000     3.01380
 16227.80000  5984.15000     0.00000     3.05410
 16303.60000  5984.15000     0.00000     3.01610
 16379.40000  5984.15000     0.00000     3.02270
 16455.20000  5984.15000     0.00000     3.05500
 16531.00000  5984.15000     0.00000     3.02190
 16606.80000  5984.15000     0.00000     3.02290
 16682.70000  5984.15000     0.00000     3.02290
 16758.50000  5984.15000     0.00000     3.02780
 16834.30000  5984.15000     0.00000     3.03130
 16910.10000  5984.15000     0.00000     3.03660
 16985.90000  5984.15000     0.00000     3.05540
 17061.70000  5984.15000     0.00000     3.05340
 17137.50000  5984.15000     0.00000     3.05070
 17213.30000  5984.15000     0.00000     3.04010
 17289.10000  5984.15000     0.00000     3.02130
 17364.90000  5984.15000     0.00000     3.01340
 17440.70000  5984.15000     0.00000     3.00990
 17516.60000  5984.15000     0.00000     3.01230
 17592.40000  5984.15000     0.00000     3.01170
 17668.20000  5984.15000     0.00000     3.00780
 17744.00000  5984.15000     0.00000     3.00750
 17819.80000  5984.15000     0.00000     3.02860
 17895.60000  5984.15000     0.00000     3.01750
 17971.40000  5984.15000     0.00000     3.02360
 18047.20000  5984.15000     0.00000     3.01030
 18123.00000  5984.15000     0.00000     3.01370
 18198.80000  5984.15000     0.00000     3.01860
 18274.60000  5984.15000     0.00000     3.00840
 18350.40000  5984.15000     0.00000     3.01990
 18426.30000  5984.15000     0.00000     3.00750
 18502.10000  5984.15000     0.00000     3.01650
 18577.90000  5984.15000     0.00000     3.00880
 18653.70000  5984.15000     0.00000     3.02520
 18729.50000  5984.15000     0.00000     3.02590
 18805.30000  5984.15000     0.00000     3.01260
 18881.10000  5984.15000     0.00000     3.02260
 18956.90000  5984.15000     0.00000     3.01770
 19032.70000  5984.15000     0.00000     3.03760
 19108.50000  5984.15000     0.00000     3.03890
 19184.30000  5984.15000     0.00000     3.02630
 19260.20000  5984.15000     0.00000     3.03220
 19336.00000  5984.15000     0.00000     3.03680
 19411.80000  5984.15000     0.00000     3.01410
 19487.60000  5984.15000     0.00000     3.03140
 19563.40000  5984.15000     0.00000     3.05420
 19639.20000  5984.15000     0.00000     3.02530
 19715.00000  5984.15000     0.00000     3.04040
 19790.80000  5984.15000     0.00000     3.02770
 19866.60000  5984.15000     0.00000     3.03330
 19942.40000  5984.15000     0.00000     3.02860
 20018.20000  5984.15000     0.00000     3.02450
 20094.00000  5984.15000     0.00000     3.03080
 20169.90000  5984.15000     0.00000     3.02590
 20245.70000  5984.15000     0.00000     3.03410
 20321.50000  5984.15000     0.00000     3.02680
 20397.30000  5984.15000     0.00000     3.02220
 20473.10000  5984.15000     0.00000     3.02680
 20548.90000  5984.15000     0.00000     3.03800
 20624.70000  5984.15000     0.00000     3.03670
 20700.50000  5984.15000     0.00000     3.03760
 20776.30000  5984.15000     0.00000     3.03800
 20852.10000  5984.15000     0.00000     3.02160
 20927.90000  5984.15000     0.00000     3.02840
 21003.80000  5984.15000     0.00000     3.03900
 21079.60000  5984.15000     0.00000     3.02980
 21155.40000  5984.15000     0.00000     3.03080
 21231.20000  5984.15000     0.00000     3.04670
 21307.00000  5984.15000     0.00000     3.04160
 21382.80000  5984.15000     0.00000     3.04970
 21458.60000  5984.15000     0.00000     3.03450
 21534.40000  5984.15000     0.00000     3.02960
  3491.94000  5984.15000     0.00000     0.00000
 21610.20000  5984.15000     0.00000     3.03210
  3536.88000  5984.15000     0.00000     0.00000
 21686.00000  5984.15000     0.00000     3.03510
  3340.32000  5984.15000     0.00000     0.00000
 21761.80000  5984.15000     0.00000     3.03730
  3264.51000  5984.15000     0.00000     0.00000
 21837.60000  5984.15000     0.00000     3.03480
 21913.50000  5984.15000     0.00000     3.03720
  3416.13000  5984.15000     0.00000     0.00000
 21989.30000  5984.15000     0.00000     3.03630
 22065.10000  5984.15000     0.00000     3.02800
 22140.90000  5984.15000     0.00000     3.02890
 22216.70000  5984.15000     0.00000     3.04410
 22292.50000  5984.15000     0.00000     3.02940
 22368.30000  5984.15000     0.00000     3.03960
 22444.10000  5984.15000     0.00000     3.03190
 22519.90000  5984.15000     0.00000     3.03470
 22595.70000  5984.15000     0.00000     3.04220
 22671.50000  5984.15000     0.00000     3.04300
 22747.40000  5984.15000     0.00000     3.05340
 22823.20000  5984.15000     0.00000     3.05570
 22899.00000  5984.15000     0.00000     3.06140
 22974.80000  5984.15000     0.00000     3.04190
 23050.60000  5984.15000     0.00000     3.05700
 23126.40000  5984.15000     0.00000     3.04480
 23202.20000  5984.15000     0.00000     3.04720
 23278.00000  5984.15000     0.00000     3.03490
 23353.80000  5984.15000     0.00000     3.02020
 23429.60000  5984.15000     0.00000     3.09280
 23505.40000  5984.15000     0.00000     3.15740
 23581.20000  5984.15000     0.00000     3.00460
 23657.10000  5984.15000     0.00000     2.99840
 23732.90000  5984.15000     0.00000     2.99810
 23808.70000  5984.15000     0.00000     2.99760
 23884.50000  5984.15000     0.00000     3.01810
 23960.30000  5984.15000     0.00000     2.99740
 24036.10000  5984.15000     0.00000     3.00020
 24111.90000  5984.15000     0.00000     2.99830
 24187.70000  5984.15000     0.00000     2.99840
 24263.50000  5984.15000     0.00000     2.99750
 24339.30000  5984.15000     0.00000     2.99750
 24415.10000  5984.15000     0.00000     2.99790
 24491.00000  5984.15000     0.00000     2.99890
 24566.80000  5984.15000     0.00000     2.99900
 24642.60000  5984.15000     0.00000     3.00140
 24718.40000  5984.15000     0.00000     3.15100
 24794.20000  5984.15000     0.00000     3.24480
 24870.00000  5984.15000     0.00000     3.05590
 24945.80000  5984.15000     0.00000     3.01960
 25021.60000  5984.15000     0.00000     3.01800
 25097.40000  5984.15000     0.00000     3.00800
 25173.20000  5984.15000     0.00000     3.00040
 25249.00000  5984.15000     0.00000     3.00560
 25324.80000  5984.15000     0.00000     3.00770
 25400.70000  5984.15000     0.00000     3.03860
 25476.50000  5984.15000     0.00000     3.06310
 25552.30000  5984.15000     0.00000     3.04400
 25628.10000  5984.15000     0.00000     3.05510
 25703.90000  5984.15000     0.00000     3.05520
 25779.70000  5984.15000     0.00000     3.04790
 15090.70000  5984.15000     0.00000     3.05960
 15621.30000  5984.15000     0.00000     3.03360
 15545.50000  5984.15000     0.00000     3.01440
 12822.70000  5990.41000     0.00000     4.67160
  3567.75000  5991.28000     0.00000     0.00000
  3577.01000  5993.42000     0.00000     0.00000
 12816.40000  5996.22000     0.00000     4.74000
 12752.80000  5996.37000     0.00000     0.00000
  1155.29000  5997.57000     0.00000     0.00000
  3643.56000  6008.78000     0.00000     0.00000
 12740.60000  6011.77000     0.00000     0.00000
 12692.60000  6011.99000     0.00000     0.00000
  3675.58000  6016.17000     0.00000     0.00000
  3719.36000  6026.28000     0.00000     0.00000
  3774.14000  6038.93000     0.00000     0.00000
  3795.17000  6043.78000     0.00000     0.00000
  1217.68000  6059.96000     0.00000     0.00000
  1155.70000  6059.96000     0.00000     0.00000
  1369.29000  6059.96000     0.00000     0.00000
 14560.00000  6059.96000     0.00000     3.13090
  1445.10000  6059.96000     0.00000     0.00000
  1520.91000  6059.96000     0.00000     0.00000
  1596.72000  6059.96000     0.00000     0.00000
  1672.53000  6059.96000     0.00000     0.00000
  1748.34000  6059.96000     0.00000     8.08430
  1824.15000  6059.96000     0.00000    20.81620
  1899.96000  6059.96000     0.00000    25.77090
  1975.76000  6059.96000     0.00000    26.58810
  2051.57000  6059.96000     0.00000    26.94720
  2127.38000  6059.96000     0.00000    26.75980
  2203.19000  6059.96000     0.00000    21.26150
  2279.00000  6059.96000     0.00000    18.15990
  2354.81000  6059.96000     0.00000    15.56910
  2430.62000  6059.96000     0.00000    10.86350
  2506.43000  6059.96000     0.00000     0.00000
  2582.23000  6059.96000     0.00000     0.00000
  2658.04000  6059.96000     0.00000     0.00000
  2733.85000  6059.96000     0.00000     0.00000
  2809.66000  6059.96000     0.00000     0.00000
  2885.47000  6059.96000     0.00000     0.00000
  2961.28000  6059.96000     0.00000     0.00000
  3037.09000  6059.96000     0.00000     0.00000
  3112.90000  6059.96000     0.00000     0.00000
  3188.70000  6059.96000     0.00000     0.00000
  3264.51000  6059.96000     0.00000     0.00000
  3340.32000  6059.96000     0.00000     0.00000
  3416.13000  6059.96000     0.00000     0.00000
  3491.94000  6059.96000     0.00000     0.00000
 12968.00000  6059.96000     0.00000     3.08970
 13043.80000  6059.96000     0.00000     0.00000
 13119.60000  6059.96000     0.00000     0.00000
 13195.50000  6059.96000     0.00000     3.02830
 13271.30000  6059.96000     0.00000     3.07680
 13347.10000  6059.96000     0.00000     3.09120
 13422.90000  6059.96000     0.00000     3.06430
 13498.70000  6059.96000     0.00000     3.10740
 13574.50000  6059.96000     0.00000     3.11040
 13650.30000  6059.96000     0.00000     3.13280
 13726.10000  6059.96000     0.00000     3.10730
 13801.90000  6059.96000     0.00000     3.14360
 13877.70000  6059.96000     0.00000     3.09690
 13953.50000  6059.96000     0.00000     3.06370
 14029.30000  6059.96000     0.00000     3.05370
 14105.20000  6059.96000     0.00000     3.03540
 14181.00000  6059.96000     0.00000     3.11520
 14256.80000  6059.96000     0.00000     3.09460
 14332.60000  6059.96000     0.00000     3.03550
 14408.40000  6059.96000     0.00000     3.04790
 14484.20000  6059.96000     0.00000     3.12430
 14635.80000  6059.96000     0.00000     3.08640
 14711.60000  6059.96000     0.00000     3.09120
 14787.40000  6059.96000     0.00000     3.10160
 14863.20000  6059.96000     0.00000     3.15970
 14939.10000  6059.96000     0.00000     3.15730
 15014.90000  6059.96000     0.00000     3.15380
 15242.30000  6059.96000     0.00000     3.13620
 15318.10000  6059.96000     0.00000     3.02620
 15393.90000  6059.96000     0.00000     3.08410
 15469.70000  6059.96000     0.00000     3.08280
 15545.50000  6059.96000     0.00000     3.05580
 15621.30000  6059.96000     0.00000     3.05950
 15697.10000  6059.96000     0.00000     3.04480
 15773.00000  6059.96000     0.00000     3.03490
 15848.80000  6059.96000     0.00000     3.02150
 15924.60000  6059.96000     0.00000     3.00910
 16000.40000  6059.96000     0.00000     3.00980
 16076.20000  6059.96000     0.00000     3.01560
 16152.00000  6059.96000     0.00000     3.03150
 16227.80000  6059.96000     0.00000     3.04410
 16303.60000  6059.96000     0.00000     3.00320
 16379.40000  6059.96000     0.00000     3.01470
 16455.20000  6059.96000     0.00000     3.01800
 16531.00000  6059.96000     0.00000     3.01970
 16606.80000  6059.96000     0.00000     3.00910
 16682.70000  6059.96000     0.00000     3.00880
 16758.50000  6059.96000     0.00000     3.00770
 16834.30000  6059.96000     0.00000     3.03790
 16910.10000  6059.96000     0.00000     3.03610
 16985.90000  6059.96000     0.00000     3.04000
 17061.70000  6059.96000     0.00000     3.10630
 17137.50000  6059.96000     0.00000     3.04450
 17213.30000  6059.96000     0.00000     3.04050
 17289.10000  6059.96000     0.00000     3.04430
 17364.90000  6059.96000     0.00000     3.05560
 17440.70000  6059.96000     0.00000     3.02890
 17516.60000  6059.96000     0.00000     3.02410
 17592.40000  6059.96000     0.00000     3.02200
 17668.20000  6059.96000     0.00000     3.01170
 17744.00000  6059.96000     0.00000     3.02070
 17819.80000  6059.96000     0.00000     3.00950
 17895.60000  6059.96000     0.00000     3.01760
 17971.40000  6059.96000     0.00000     3.01780
 18047.20000  6059.96000     0.00000     3.01760
 18123.00000  6059.96000     0.00000     3.02640
 18198.80000  6059.96000     0.00000     3.00870
 18274.60000  6059.96000     0.00000     3.02220
 18350.40000  6059.96000     0.00000     3.00870
 18426.30000  6059.96000     0.00000     3.02110
 18502.10000  6059.96000     0.00000     3.01000
 18577.90000  6059.96000     0.00000     3.03120
 18653.70000  6059.96000     0.00000     3.01350
 18729.50000  6059.96000     0.00000     3.03160
 18805.30000  6059.96000     0.00000     3.01200
 18881.10000  6059.96000     0.00000     3.01520
 18956.90000  6059.96000     0.00000     3.02750
 19032.70000  6059.96000     0.00000     3.03130
 19108.50000  6059.96000     0.00000     3.02020
 19184.30000  6059.96000     0.00000     3.01950
 19260.20000  6059.96000     0.00000     3.04740
 19336.00000  6059.96000     0.00000     3.02350
 19411.80000  6059.96000     0.00000     3.02960
 19487.60000  6059.96000     0.00000     3.01810
 19563.40000  6059.96000     0.00000     3.02050
 19639.20000  6059.96000     0.00000     3.04230
 19715.00000  6059.96000     0.00000     3.02130
 19790.80000  6059.96000     0.00000     3.03590
 19866.60000  6059.96000     0.00000     3.04220
 19942.40000  6059.96000     0.00000     3.04290
 20018.20000  6059.96000     0.00000     3.04260
 20094.00000  6059.96000     0.00000     3.08270
 20169.90000  6059.96000     0.00000     3.03680
 20245.70000  6059.96000     0.00000     3.02860
 20321.50000  6059.96000     0.00000     3.02980
 20397.30000  6059.96000     0.00000     3.03160
 20473.10000  6059.96000     0.00000     3.03820
 20548.90000  6059.96000     0.00000     3.03160
 20624.70000  6059.96000     0.00000     3.02300
 20700.50000  6059.96000     0.00000     3.02120
 20776.30000  6059.96000     0.00000     3.03160
 20852.10000  6059.96000     0.00000     3.03120
 20927.90000  6059.96000     0.00000     3.02540
 21003.80000  6059.96000     0.00000     3.03960
 21079.60000  6059.96000     0.00000     3.02990
 21155.40000  6059.96000     0.00000     3.03950
 21231.20000  6059.96000     0.00000     3.04300
 21307.00000  6059.96000     0.00000     3.04170
 21382.80000  6059.96000     0.00000     3.04180
 21458.60000  6059.96000     0.00000     3.03210
 21534.40000  6059.96000     0.00000     3.04360
 21610.20000  6059.96000     0.00000     3.04000
 21686.00000  6059.96000     0.00000     3.02830
 21761.80000  6059.96000     0.00000     3.03130
 21837.60000  6059.96000     0.00000     3.03130
 21913.50000  6059.96000     0.00000     3.03050
 21989.30000  6059.96000     0.00000     3.02270
 22065.10000  6059.96000     0.00000     3.02640
 22140.90000  6059.96000     0.00000     3.04030
 22216.70000  6059.96000     0.00000     3.03360
 22292.50000  6059.96000     0.00000     3.04070
 22368.30000  6059.96000     0.00000     3.03950
 22444.10000  6059.96000     0.00000     3.04220
 22519.90000  6059.96000     0.00000     3.03900
 22595.70000  6059.96000     0.00000     3.03340
 22671.50000  6059.96000     0.00000     3.05790
 22747.40000  6059.96000     0.00000     3.05700
 22823.20000  6059.96000     0.00000     3.05710
 22899.00000  6059.96000     0.00000     3.06850
 22974.80000  6059.96000     0.00000     3.07700
 23050.60000  6059.96000     0.00000     3.03960
 23126.40000  6059.96000     0.00000     3.05310
 23202.20000  6059.96000     0.00000     3.04320
 23278.00000  6059.96000     0.00000     3.04090
 23353.80000  6059.96000     0.00000     3.03190
 23429.60000  6059.96000     0.00000     3.06170
 23505.40000  6059.96000     0.00000     3.06970
 23581.20000  6059.96000     0.00000     3.18020
