n_points_in       x_min       y_min       z_min       x_max       y_max       z_max      dx_out      dy_out      dz_out
       21822  1152.77000    71.07100     0.00000 25779.70000  9926.20000     1.00000     9.47609     9.47609     1.00000
x(m)        y(m)        z(m)        q(m^2/s)
  3188.70000  6742.24000     0.00000    14.65480
  3491.94000  6742.24000     0.00000     0.00000
  3567.75000  6742.24000     0.00000     0.00000
  3643.56000  6742.24000     0.00000     0.00000
  3719.36000  6742.24000     0.00000     0.00000
  3795.17000  6742.24000     0.00000     0.00000
  3870.98000  6742.24000     0.00000     0.00000
  3946.79000  6742.24000     0.00000    36.04680
  4022.60000  6742.24000     0.00000    21.59870
  4098.41000  6742.24000     0.00000    27.55340
  4174.22000  6742.24000     0.00000    63.20430
  4250.03000  6742.24000     0.00000   140.69110
  4325.83000  6742.24000     0.00000   182.65650
  4401.64000  6742.24000     0.00000   386.12130
  4477.45000  6742.24000     0.00000   384.66220
  4553.26000  6742.24000     0.00000   496.31680
  4629.07000  6742.24000     0.00000   540.37710
  4704.88000  6742.24000     0.00000   520.63010
  4780.69000  6742.24000     0.00000   576.40470
  4856.50000  6742.24000     0.00000   618.45410
  4932.30000  6742.24000     0.00000   604.18660
  5008.11000  6742.24000     0.00000   595.63060
  5083.92000  6742.24000     0.00000   689.66050
  5159.73000  6742.24000     0.00000   477.77570
  5235.54000  6742.24000     0.00000   319.11330
  5311.35000  6742.24000     0.00000    93.65550
  5387.16000  6742.24000     0.00000    24.64520
  5462.97000  6742.24000     0.00000    18.39100
  5538.77000  6742.24000     0.00000     0.00000
  5614.58000  6742.24000     0.00000     0.00000
  5690.39000  6742.24000     0.00000     0.00000
  6145.24000  6742.24000     0.00000     0.00000
  5766.20000  6742.24000     0.00000     0.00000
  6069.44000  6742.24000     0.00000     0.00000
  5842.01000  6742.24000     0.00000     0.00000
  5917.82000  6742.24000     0.00000     0.00000
  6221.05000  6742.24000     0.00000     0.00000
 11603.50000  6742.24000     0.00000     0.00000
 11679.30000  6742.24000     0.00000     0.00000
 11755.10000  6742.24000     0.00000   134.69750
 11830.90000  6742.24000     0.00000   139.35640
 11906.70000  6742.24000     0.00000   172.23720
 11982.50000  6742.24000     0.00000   219.61300
 12058.30000  6742.24000     0.00000   174.01500
 12134.10000  6742.24000     0.00000   145.95480
 12209.90000  6742.24000     0.00000   197.12760
 12285.80000  6742.24000     0.00000   148.95660
 12361.60000  6742.24000     0.00000   159.11900
 12437.40000  6742.24000     0.00000   179.80600
 12513.20000  6742.24000     0.00000   212.36860
 12589.00000  6742.24000     0.00000   220.73140
 12664.80000  6742.24000     0.00000   259.54010
 12740.60000  6742.24000     0.00000   247.86360
 12816.40000  6742.24000     0.00000   326.13070
 12892.20000  6742.24000     0.00000   242.65320
 12968.00000  6742.24000     0.00000   226.95360
 13043.80000  6742.24000     0.00000   227.59490
 13119.60000  6742.24000     0.00000   286.15430
 13195.50000  6742.24000     0.00000   242.01400
 13271.30000  6742.24000     0.00000   227.59400
 13347.10000  6742.24000     0.00000   245.79610
 13422.90000  6742.24000     0.00000   227.15380
 13498.70000  6742.24000     0.00000   218.54760
 13574.50000  6742.24000     0.00000   219.28280
 13650.30000  6742.24000     0.00000   229.81820
 13726.10000  6742.24000     0.00000   224.18020
 13801.90000  6742.24000     0.00000   235.53450
 13877.70000  6742.24000     0.00000   226.05550
 13953.50000  6742.24000     0.00000   231.11970
 14029.30000  6742.24000     0.00000   230.30550
 14105.20000  6742.24000     0.00000   231.59970
 14181.00000  6742.24000     0.00000   238.53450
 14256.80000  6742.24000     0.00000   240.73110
 14332.60000  6742.24000     0.00000   232.84080
 14408.40000  6742.24000     0.00000   231.96010
 14484.20000  6742.24000     0.00000   225.87490
 14560.00000  6742.24000     0.00000   240.01080
 14635.80000  6742.24000     0.00000   230.24440
 14711.60000  6742.24000     0.00000   224.26860
 14787.40000  6742.24000     0.00000   239.12850
 14863.20000  6742.24000     0.00000   226.36970
 14939.10000  6742.24000     0.00000   227.89070
 15014.90000  6742.24000     0.00000   231.03640
 15090.70000  6742.24000     0.00000   231.12350
 15166.50000  6742.24000     0.00000   232.06840
 15242.30000  6742.24000     0.00000   229.09080
 15318.10000  6742.24000     0.00000   231.27620
 15393.90000  6742.24000     0.00000   231.69010
 15469.70000  6742.24000     0.00000   233.90280
 15545.50000  6742.24000     0.00000   228.71260
 15621.30000  6742.24000     0.00000   230.11360
 15697.10000  6742.24000     0.00000   232.01000
 15773.00000  6742.24000     0.00000   236.06260
 15848.80000  6742.24000     0.00000   234.50430
 15924.60000  6742.24000     0.00000   234.30890
 16000.40000  6742.24000     0.00000   232.01260
 16076.20000  6742.24000     0.00000   231.53740
 16152.00000  6742.24000     0.00000   232.52820
 16227.80000  6742.24000     0.00000   235.02580
 16303.60000  6742.24000     0.00000   237.05510
 16379.40000  6742.24000     0.00000   235.44930
 16455.20000  6742.24000     0.00000   229.47920
 16531.00000  6742.24000     0.00000   225.46900
 16606.80000  6742.24000     0.00000   232.23750
 16682.70000  6742.24000     0.00000   234.20850
 16758.50000  6742.24000     0.00000   234.23290
 16834.30000  6742.24000     0.00000   234.42300
 16910.10000  6742.24000     0.00000   233.61980
 16985.90000  6742.24000     0.00000   228.97940
 17061.70000  6742.24000     0.00000   227.16870
 17137.50000  6742.24000     0.00000   227.06020
 17213.30000  6742.24000     0.00000   225.02090
 17289.10000  6742.24000     0.00000   226.98230
 17364.90000  6742.24000     0.00000   227.35390
 17440.70000  6742.24000     0.00000   223.70970
 17516.60000  6742.24000     0.00000   228.98470
 17592.40000  6742.24000     0.00000   233.89530
 17668.20000  6742.24000     0.00000   228.83660
 17744.00000  6742.24000     0.00000   223.27320
 17819.80000  6742.24000     0.00000   222.21230
 17895.60000  6742.24000     0.00000   223.97580
 17971.40000  6742.24000     0.00000   226.32330
 18047.20000  6742.24000     0.00000   222.33140
 18123.00000  6742.24000     0.00000   218.32170
 18198.80000  6742.24000     0.00000   233.15020
 18274.60000  6742.24000     0.00000   232.78000
 18350.40000  6742.24000     0.00000   227.01300
 18426.30000  6742.24000     0.00000   233.81000
 18502.10000  6742.24000     0.00000   228.78770
 18577.90000  6742.24000     0.00000   229.61520
 18653.70000  6742.24000     0.00000   235.66070
 18729.50000  6742.24000     0.00000   236.43020
 18805.30000  6742.24000     0.00000   233.66190
 18881.10000  6742.24000     0.00000   227.84320
 18956.90000  6742.24000     0.00000   228.47070
 19032.70000  6742.24000     0.00000   227.60950
 19108.50000  6742.24000     0.00000   231.80690
 19184.30000  6742.24000     0.00000   236.64250
 19260.20000  6742.24000     0.00000   235.82300
 19336.00000  6742.24000     0.00000   234.67030
 19411.80000  6742.24000     0.00000   237.22770
 19487.60000  6742.24000     0.00000   234.44340
 19563.40000  6742.24000     0.00000   231.71510
 19639.20000  6742.24000     0.00000   232.43640
 19715.00000  6742.24000     0.00000   230.47210
 19790.80000  6742.24000     0.00000   243.65230
 19866.60000  6742.24000     0.00000   241.01580
 19942.40000  6742.24000     0.00000   235.84140
 20018.20000  6742.24000     0.00000   233.52160
 20094.00000  6742.24000     0.00000   232.05190
 20169.90000  6742.24000     0.00000   235.46860
 20245.70000  6742.24000     0.00000   236.13280
 20321.50000  6742.24000     0.00000   231.04500
 20397.30000  6742.24000     0.00000   228.34160
 20473.10000  6742.24000     0.00000   230.44200
 20548.90000  6742.24000     0.00000   229.61880
 20624.70000  6742.24000     0.00000   229.08500
 20700.50000  6742.24000     0.00000   228.69780
 20776.30000  6742.24000     0.00000   227.57230
 20852.10000  6742.24000     0.00000   235.32480
 20927.90000  6742.24000     0.00000   234.32460
 21003.80000  6742.24000     0.00000   232.65460
 21079.60000  6742.24000     0.00000   228.29970
 21155.40000  6742.24000     0.00000   227.56810
 21231.20000  6742.24000     0.00000   234.22950
 21307.00000  6742.24000     0.00000   234.25180
 21382.80000  6742.24000     0.00000   233.77980
 21458.60000  6742.24000     0.00000   232.50700
 21534.40000  6742.24000     0.00000   227.13650
 21610.20000  6742.24000     0.00000   226.72760
 21686.00000  6742.24000     0.00000   222.00740
 21761.80000  6742.24000     0.00000   223.26650
 21837.60000  6742.24000     0.00000   226.79130
 21913.50000  6742.24000     0.00000   227.04500
 21989.30000  6742.24000     0.00000   226.66550
 22065.10000  6742.24000     0.00000   226.01430
 22140.90000  6742.24000     0.00000   225.47230
 22216.70000  6742.24000     0.00000   227.77570
 22292.50000  6742.24000     0.00000   231.56220
 22368.30000  6742.24000     0.00000   228.98540
 22444.10000  6742.24000     0.00000   227.17310
 22519.90000  6742.24000     0.00000   228.95770
 22595.70000  6742.24000     0.00000   234.63250
 22671.50000  6742.24000     0.00000   231.37900
 22747.40000  6742.24000     0.00000   232.29480
 22823.20000  6742.24000     0.00000   233.80470
 22899.00000  6742.24000     0.00000   234.50230
 22974.80000  6742.24000     0.00000   235.78700
 23050.60000  6742.24000     0.00000   226.11690
 23126.40000  6742.24000     0.00000   225.25410
 23202.20000  6742.24000     0.00000   221.14550
 23278.00000  6742.24000     0.00000   225.65290
 23353.80000  6742.24000     0.00000   227.58120
 23429.60000  6742.24000     0.00000   226.43190
 23505.40000  6742.24000     0.00000   224.47980
 23581.20000  6742.24000     0.00000   227.17240
 23657.10000  6742.24000     0.00000   235.26560
 23732.90000  6742.24000     0.00000   234.84210
 23808.70000  6742.24000     0.00000   224.06000
 23884.50000  6742.24000     0.00000   229.65800
 23960.30000  6742.24000     0.00000   230.78820
 24036.10000  6742.24000     0.00000   233.82590
 24111.90000  6742.24000     0.00000   226.48560
 24187.70000  6742.24000     0.00000   227.98630
 24263.50000  6742.24000     0.00000   226.44120
 24339.30000  6742.24000     0.00000   227.97130
 24415.10000  6742.24000     0.00000   228.03520
 24491.00000  6742.24000     0.00000   236.97990
 24566.80000  6742.24000     0.00000   234.74290
 24642.60000  6742.24000     0.00000     0.00000
 24718.40000  6742.24000     0.00000   219.72310
 24794.20000  6742.24000     0.00000   220.40270
 24870.00000  6742.24000     0.00000   221.69710
 24945.80000  6742.24000     0.00000   221.23430
 25021.60000  6742.24000     0.00000   223.69330
 25097.40000  6742.24000     0.00000   224.49200
 25173.20000  6742.24000     0.00000   221.99700
 25249.00000  6742.24000     0.00000   223.63710
 25324.80000  6742.24000     0.00000   227.68260
 25400.70000  6742.24000     0.00000   227.10620
 25476.50000  6742.24000     0.00000   225.09840
 25552.30000  6742.24000     0.00000   226.29750
 25628.10000  6742.24000     0.00000   226.19190
 25703.90000  6742.24000     0.00000   225.13370
 25779.70000  6742.24000     0.00000   222.81900
  6820.51000  6742.24000     0.00000     0.00000
  1293.49000  6742.24000     0.00000     0.00000
 11095.00000  6742.24000     0.00000     0.00000
  1163.94000  6742.24000     0.00000     0.00000
  3264.51000  6742.24000     0.00000     0.00000
  3416.13000  6742.24000     0.00000     0.00000
  3340.32000  6742.24000     0.00000     0.00000
  6827.52000  6743.86000     0.00000     0.00000
  6829.63000  6744.34000     0.00000     0.00000
 11079.40000  6748.85000     0.00000     0.00000
 11072.80000  6751.66000     0.00000     0.00000
 11015.20000  6760.47000     0.00000     0.00000
  6903.33000  6761.36000     0.00000     0.00000
  1163.94000  6764.30000     0.00000     0.00000
  6928.19000  6767.10000     0.00000     0.00000
 10997.00000  6771.09000     0.00000     0.00000
 10950.10000  6771.16000     0.00000     0.00000
  6979.14000  6778.86000     0.00000     0.00000
  7026.75000  6789.85000     0.00000     0.00000
  7054.95000  6796.36000     0.00000     0.00000
 10921.20000  6811.41000     0.00000     0.00000
 10914.60000  6811.44000     0.00000     0.00000
  7125.32000  6812.61000     0.00000     0.00000
  7130.76000  6813.86000     0.00000     0.00000
  1217.68000  6818.05000     0.00000     0.00000
  1445.10000  6818.05000     0.00000     0.00000
  1520.91000  6818.05000     0.00000     0.00000
  1596.72000  6818.05000     0.00000     0.00000
  1672.53000  6818.05000     0.00000     0.00000
  1748.34000  6818.05000     0.00000     0.00000
  1824.15000  6818.05000     0.00000     0.00000
  1899.96000  6818.05000     0.00000     0.00000
  1975.76000  6818.05000     0.00000     0.00000
  2051.57000  6818.05000     0.00000     0.00000
  2127.38000  6818.05000     0.00000     0.00000
  2203.19000  6818.05000     0.00000     0.00000
  2279.00000  6818.05000     0.00000     0.00000
  2354.81000  6818.05000     0.00000     0.00000
  2430.62000  6818.05000     0.00000     0.00000
  2506.43000  6818.05000     0.00000     0.00000
  2582.23000  6818.05000     0.00000     0.00000
  2658.04000  6818.05000     0.00000     0.00000
  2733.85000  6818.05000     0.00000     0.00000
  2809.66000  6818.05000     0.00000     0.00000
  2885.47000  6818.05000     0.00000     0.00000
  2961.28000  6818.05000     0.00000     0.00000
  3037.09000  6818.05000     0.00000     0.00000
  3112.90000  6818.05000     0.00000    27.61460
  3416.13000  6818.05000     0.00000     0.00000
  3491.94000  6818.05000     0.00000     0.00000
  3567.75000  6818.05000     0.00000     0.00000
  3643.56000  6818.05000     0.00000     0.00000
  3719.36000  6818.05000     0.00000     0.00000
  3795.17000  6818.05000     0.00000     0.00000
  3870.98000  6818.05000     0.00000     0.00000
  3946.79000  6818.05000     0.00000     0.00000
  4022.60000  6818.05000     0.00000     0.00000
  4098.41000  6818.05000     0.00000     0.00000
  4174.22000  6818.05000     0.00000     0.00000
  4250.03000  6818.05000     0.00000     0.00000
  4325.83000  6818.05000     0.00000    16.81760
  4401.64000  6818.05000     0.00000     0.00000
  4477.45000  6818.05000     0.00000     7.54690
  4553.26000  6818.05000     0.00000    46.57700
  4629.07000  6818.05000     0.00000   243.26550
  4704.88000  6818.05000     0.00000   361.62010
  4780.69000  6818.05000     0.00000   307.31570
  4856.50000  6818.05000     0.00000   346.27390
  4932.30000  6818.05000     0.00000   384.41730
  5008.11000  6818.05000     0.00000   438.24500
  5083.92000  6818.05000     0.00000   541.60690
  5159.73000  6818.05000     0.00000   716.78520
  5235.54000  6818.05000     0.00000   640.67930
  5311.35000  6818.05000     0.00000   561.13700
  5387.16000  6818.05000     0.00000   503.21010
  5462.97000  6818.05000     0.00000   341.52970
  5538.77000  6818.05000     0.00000   352.78440
  5614.58000  6818.05000     0.00000   338.01610
  5690.39000  6818.05000     0.00000   223.55890
  5766.20000  6818.05000     0.00000     0.00000
  5842.01000  6818.05000     0.00000     0.00000
  5917.82000  6818.05000     0.00000     0.00000
  6145.24000  6818.05000     0.00000     0.00000
  6221.05000  6818.05000     0.00000     0.00000
  6296.86000  6818.05000     0.00000     0.00000
  6372.67000  6818.05000     0.00000     0.00000
  6448.48000  6818.05000     0.00000     0.00000
  6524.29000  6818.05000     0.00000     0.00000
  6069.44000  6818.05000     0.00000     0.00000
  6600.10000  6818.05000     0.00000     0.00000
  6675.90000  6818.05000     0.00000     0.00000
  6751.71000  6818.05000     0.00000     0.00000
 11224.40000  6818.05000     0.00000     0.00000
 11300.20000  6818.05000     0.00000     0.00000
 11376.00000  6818.05000     0.00000     0.00000
 11451.90000  6818.05000     0.00000     0.00000
 11527.70000  6818.05000     0.00000     0.00000
 11603.50000  6818.05000     0.00000     0.00000
 11679.30000  6818.05000     0.00000   197.30160
 11755.10000  6818.05000     0.00000   187.05070
 11830.90000  6818.05000     0.00000   207.39490
 11906.70000  6818.05000     0.00000   173.44760
 11982.50000  6818.05000     0.00000   160.89480
 12058.30000  6818.05000     0.00000   151.76820
 12134.10000  6818.05000     0.00000   188.64490
 12209.90000  6818.05000     0.00000   168.29220
 12285.80000  6818.05000     0.00000   176.57250
 12361.60000  6818.05000     0.00000   202.39850
 12437.40000  6818.05000     0.00000   225.70080
 12513.20000  6818.05000     0.00000   236.79730
 12589.00000  6818.05000     0.00000   215.36320
 12664.80000  6818.05000     0.00000   254.09430
 12740.60000  6818.05000     0.00000   282.11300
 12816.40000  6818.05000     0.00000   249.17380
 12892.20000  6818.05000     0.00000   228.97020
 12968.00000  6818.05000     0.00000   225.84810
 13043.80000  6818.05000     0.00000   303.72070
 13119.60000  6818.05000     0.00000   225.50620
 13195.50000  6818.05000     0.00000   223.76290
 13271.30000  6818.05000     0.00000   222.95280
 13347.10000  6818.05000     0.00000   224.35280
 13422.90000  6818.05000     0.00000   217.95450
 13498.70000  6818.05000     0.00000   216.84270
 13574.50000  6818.05000     0.00000   228.59230
 13650.30000  6818.05000     0.00000   221.06190
 13726.10000  6818.05000     0.00000   231.84670
 13801.90000  6818.05000     0.00000   230.35510
 13877.70000  6818.05000     0.00000   230.65050
 13953.50000  6818.05000     0.00000   233.17830
 14029.30000  6818.05000     0.00000   234.29250
 14105.20000  6818.05000     0.00000   235.41010
 14181.00000  6818.05000     0.00000   238.26740
 14256.80000  6818.05000     0.00000   233.44710
 14332.60000  6818.05000     0.00000   234.10200
 14408.40000  6818.05000     0.00000   225.68680
 14484.20000  6818.05000     0.00000   239.38460
 14560.00000  6818.05000     0.00000   227.02840
 14635.80000  6818.05000     0.00000   228.41650
 14711.60000  6818.05000     0.00000   224.17180
 14787.40000  6818.05000     0.00000   226.78200
 14863.20000  6818.05000     0.00000   229.08200
 14939.10000  6818.05000     0.00000   232.96790
 15014.90000  6818.05000     0.00000   232.66080
 15090.70000  6818.05000     0.00000   231.46480
 15166.50000  6818.05000     0.00000   228.57040
 15242.30000  6818.05000     0.00000   229.45020
 15318.10000  6818.05000     0.00000   231.26480
 15393.90000  6818.05000     0.00000   233.40010
 15469.70000  6818.05000     0.00000   236.71240
 15545.50000  6818.05000     0.00000   229.65390
 15621.30000  6818.05000     0.00000   231.14740
 15697.10000  6818.05000     0.00000   231.27290
 15773.00000  6818.05000     0.00000   233.66930
 15848.80000  6818.05000     0.00000   236.74600
 15924.60000  6818.05000     0.00000   238.48270
 16000.40000  6818.05000     0.00000   231.81150
 16076.20000  6818.05000     0.00000   229.45520
 16152.00000  6818.05000     0.00000   230.22320
 16227.80000  6818.05000     0.00000   231.71280
 16303.60000  6818.05000     0.00000   233.54800
 16379.40000  6818.05000     0.00000   234.57870
 16455.20000  6818.05000     0.00000   234.58810
 16531.00000  6818.05000     0.00000   232.40680
 16606.80000  6818.05000     0.00000   229.58880
 16682.70000  6818.05000     0.00000   227.68940
 16758.50000  6818.05000     0.00000   225.22960
 16834.30000  6818.05000     0.00000   226.03520
 16910.10000  6818.05000     0.00000   226.92540
 16985.90000  6818.05000     0.00000   228.38630
 17061.70000  6818.05000     0.00000   223.71810
 17137.50000  6818.05000     0.00000   230.72800
 17213.30000  6818.05000     0.00000   228.84510
 17289.10000  6818.05000     0.00000   224.15020
 17364.90000  6818.05000     0.00000   221.93900
 17440.70000  6818.05000     0.00000   223.37280
 17516.60000  6818.05000     0.00000   227.11100
 17592.40000  6818.05000     0.00000   223.49190
 17668.20000  6818.05000     0.00000   220.33030
 17744.00000  6818.05000     0.00000   231.50170
 17819.80000  6818.05000     0.00000   230.54520
 17895.60000  6818.05000     0.00000   227.22990
 17971.40000  6818.05000     0.00000   233.87200
 18047.20000  6818.05000     0.00000   227.46750
 18123.00000  6818.05000     0.00000   228.55200
 18198.80000  6818.05000     0.00000   235.35940
 18274.60000  6818.05000     0.00000   234.86840
 18350.40000  6818.05000     0.00000   233.41950
 18426.30000  6818.05000     0.00000   227.47140
 18502.10000  6818.05000     0.00000   227.43980
 18577.90000  6818.05000     0.00000   230.85570
 18653.70000  6818.05000     0.00000   230.90220
 18729.50000  6818.05000     0.00000   235.94020
 18805.30000  6818.05000     0.00000   236.11950
 18881.10000  6818.05000     0.00000   233.71370
 18956.90000  6818.05000     0.00000   234.83920
 19032.70000  6818.05000     0.00000   232.08370
 19108.50000  6818.05000     0.00000   232.06400
 19184.30000  6818.05000     0.00000   231.52470
 19260.20000  6818.05000     0.00000   228.91910
 19336.00000  6818.05000     0.00000   241.44080
 19411.80000  6818.05000     0.00000   235.09940
 19487.60000  6818.05000     0.00000   234.99090
 19563.40000  6818.05000     0.00000   231.84890
 19639.20000  6818.05000     0.00000   230.22690
 19715.00000  6818.05000     0.00000   233.14600
 19790.80000  6818.05000     0.00000   235.18050
 19866.60000  6818.05000     0.00000   229.30360
 19942.40000  6818.05000     0.00000   227.10920
 20018.20000  6818.05000     0.00000   228.86450
 20094.00000  6818.05000     0.00000   229.73900
 20169.90000  6818.05000     0.00000   229.36230
 20245.70000  6818.05000     0.00000   227.96320
 20321.50000  6818.05000     0.00000   228.36760
 20397.30000  6818.05000     0.00000   233.79320
 20473.10000  6818.05000     0.00000   232.45160
 20548.90000  6818.05000     0.00000   231.28800
 20624.70000  6818.05000     0.00000   227.64600
 20700.50000  6818.05000     0.00000   231.72990
 20776.30000  6818.05000     0.00000   234.51690
 20852.10000  6818.05000     0.00000   234.01180
 20927.90000  6818.05000     0.00000   232.36330
 21003.80000  6818.05000     0.00000   230.15360
 21079.60000  6818.05000     0.00000   227.69910
 21155.40000  6818.05000     0.00000   225.87480
 21231.20000  6818.05000     0.00000   217.21570
 21307.00000  6818.05000     0.00000   222.53600
 21382.80000  6818.05000     0.00000   225.97380
 21458.60000  6818.05000     0.00000   227.04530
 21534.40000  6818.05000     0.00000   226.73410
 21610.20000  6818.05000     0.00000   225.90780
 21686.00000  6818.05000     0.00000   226.15740
 21761.80000  6818.05000     0.00000   226.35650
 21837.60000  6818.05000     0.00000   227.64260
 21913.50000  6818.05000     0.00000   230.69870
 21989.30000  6818.05000     0.00000   227.39450
 22065.10000  6818.05000     0.00000   234.45490
 22140.90000  6818.05000     0.00000   233.11990
 22216.70000  6818.05000     0.00000   228.69700
 22292.50000  6818.05000     0.00000   230.89480
 22368.30000  6818.05000     0.00000   232.64850
 22444.10000  6818.05000     0.00000   234.74470
 22519.90000  6818.05000     0.00000   233.19770
 22595.70000  6818.05000     0.00000   225.10810
 22671.50000  6818.05000     0.00000   224.72800
 22747.40000  6818.05000     0.00000   223.12340
 22823.20000  6818.05000     0.00000   226.49380
 22899.00000  6818.05000     0.00000   219.85330
 22974.80000  6818.05000     0.00000   226.61870
 23050.60000  6818.05000     0.00000   225.35840
 23126.40000  6818.05000     0.00000   234.93220
 23202.20000  6818.05000     0.00000   236.23510
 23278.00000  6818.05000     0.00000   230.64050
 23353.80000  6818.05000     0.00000   222.52880
 23429.60000  6818.05000     0.00000   219.36900
 23505.40000  6818.05000     0.00000   227.09370
 23581.20000  6818.05000     0.00000   224.66570
 23657.10000  6818.05000     0.00000   228.67700
 23732.90000  6818.05000     0.00000   221.98650
 23808.70000  6818.05000     0.00000   225.53890
 23884.50000  6818.05000     0.00000   225.47170
 23960.30000  6818.05000     0.00000   226.20700
 24036.10000  6818.05000     0.00000   238.05300
 24111.90000  6818.05000     0.00000   236.20880
 24187.70000  6818.05000     0.00000   232.11590
 24263.50000  6818.05000     0.00000   216.36880
 24339.30000  6818.05000     0.00000     0.00000
 24415.10000  6818.05000     0.00000   218.53830
 24491.00000  6818.05000     0.00000   221.47520
 24566.80000  6818.05000     0.00000   221.54720
 24642.60000  6818.05000     0.00000   222.79390
 24718.40000  6818.05000     0.00000   221.39510
 24794.20000  6818.05000     0.00000   223.05550
 24870.00000  6818.05000     0.00000   219.49860
 24945.80000  6818.05000     0.00000   228.56350
 25021.60000  6818.05000     0.00000   227.48440
 25097.40000  6818.05000     0.00000   224.63150
 25173.20000  6818.05000     0.00000   225.99960
 25249.00000  6818.05000     0.00000   226.05720
 25324.80000  6818.05000     0.00000   225.21830
 25400.70000  6818.05000     0.00000   224.71200
 25476.50000  6818.05000     0.00000   220.66700
 25552.30000  6818.05000     0.00000   218.02770
 25628.10000  6818.05000     0.00000   223.51700
 25703.90000  6818.05000     0.00000   219.11170
 25779.70000  6818.05000     0.00000   219.99180
 10914.50000  6818.05000     0.00000     0.00000
 10921.20000  6818.05000     0.00000     0.00000
 10997.00000  6818.05000     0.00000     0.00000
 11072.80000  6818.05000     0.00000     0.00000
 11148.60000  6818.05000     0.00000     0.00000
  7130.76000  6818.05000     0.00000     0.00000
  7148.87000  6818.05000     0.00000     0.00000
  6903.33000  6818.05000     0.00000     0.00000
  6827.52000  6818.05000     0.00000     0.00000
  6979.14000  6818.05000     0.00000     0.00000
  7054.95000  6818.05000     0.00000     0.00000
  1293.49000  6818.05000     0.00000     0.00000
  1163.94000  6818.05000     0.00000     0.00000
  1369.29000  6818.05000     0.00000     0.00000
  3188.70000  6818.05000     0.00000     0.00000
  3340.32000  6818.05000     0.00000     0.00000
  3264.51000  6818.05000     0.00000     0.00000
  5993.63000  6818.05000     0.00000     0.00000
  7206.57000  6831.37000     0.00000     0.00000
 10861.50000  6834.14000     0.00000     0.00000
  7223.88000  6835.36000     0.00000     0.00000
  1163.94000  6840.11000     0.00000     0.00000
 10845.40000  6841.91000     0.00000     0.00000
 10793.60000  6842.05000     0.00000     0.00000
  7282.37000  6848.87000     0.00000     0.00000
  7322.45000  6858.12000     0.00000     0.00000
 10769.60000  6864.36000     0.00000     0.00000
 10740.30000  6864.62000     0.00000     0.00000
  7358.18000  6866.37000     0.00000     0.00000
  7421.01000  6880.87000     0.00000     0.00000
  7433.99000  6883.87000     0.00000     0.00000
 19866.60000  6893.85000     0.00000   234.31570
 19942.40000  6893.85000     0.00000   232.55880
 20018.20000  6893.85000     0.00000   232.18030
 20094.00000  6893.85000     0.00000   229.82150
 20169.90000  6893.85000     0.00000   227.50990
 20245.70000  6893.85000     0.00000   229.26450
 20321.50000  6893.85000     0.00000   233.81440
 20397.30000  6893.85000     0.00000   233.92770
 20473.10000  6893.85000     0.00000   232.42490
 20548.90000  6893.85000     0.00000   228.79490
 20624.70000  6893.85000     0.00000   226.64700
 20700.50000  6893.85000     0.00000   226.05230
 20776.30000  6893.85000     0.00000   222.63040
 20852.10000  6893.85000     0.00000   223.06510
 20927.90000  6893.85000     0.00000   224.59050
 21003.80000  6893.85000     0.00000   225.17170
 21079.60000  6893.85000     0.00000   225.96370
 21155.40000  6893.85000     0.00000   225.15560
 21231.20000  6893.85000     0.00000   225.99790
 21307.00000  6893.85000     0.00000   227.16000
 21382.80000  6893.85000     0.00000   227.60980
 21458.60000  6893.85000     0.00000   230.73840
 21534.40000  6893.85000     0.00000   227.94170
 21610.20000  6893.85000     0.00000   233.23320
 21686.00000  6893.85000     0.00000   231.89770
 21761.80000  6893.85000     0.00000   225.99810
 21837.60000  6893.85000     0.00000   232.63920
 21913.50000  6893.85000     0.00000   234.26250
 21989.30000  6893.85000     0.00000   231.88380
 22065.10000  6893.85000     0.00000   225.09630
 22140.90000  6893.85000     0.00000   224.45780
 22216.70000  6893.85000     0.00000   224.44210
 22292.50000  6893.85000     0.00000   223.17060
 22368.30000  6893.85000     0.00000   220.57330
 22444.10000  6893.85000     0.00000   224.65210
 22519.90000  6893.85000     0.00000   226.29460
 22595.70000  6893.85000     0.00000   224.98430
 22671.50000  6893.85000     0.00000   235.14960
 22747.40000  6893.85000     0.00000   233.53670
 22823.20000  6893.85000     0.00000   230.55200
 22899.00000  6893.85000     0.00000   228.50200
  1217.68000  6893.85000     0.00000     0.00000
 22974.80000  6893.85000     0.00000   222.25050
 23050.60000  6893.85000     0.00000   225.98690
 23126.40000  6893.85000     0.00000   225.69070
 23202.20000  6893.85000     0.00000   224.06250
 23278.00000  6893.85000     0.00000   227.98200
 23353.80000  6893.85000     0.00000   210.69800
 23429.60000  6893.85000     0.00000   224.40780
 23505.40000  6893.85000     0.00000   223.94520
 23581.20000  6893.85000     0.00000   223.93850
 23657.10000  6893.85000     0.00000   234.17890
 23732.90000  6893.85000     0.00000   234.21950
 23808.70000  6893.85000     0.00000   217.89070
 23884.50000  6893.85000     0.00000   218.83750
 23960.30000  6893.85000     0.00000   216.61560
 24036.10000  6893.85000     0.00000   216.75580
 24111.90000  6893.85000     0.00000   218.17410
 24187.70000  6893.85000     0.00000   218.31230
 24263.50000  6893.85000     0.00000   217.44530
 24339.30000  6893.85000     0.00000   222.51860
 24415.10000  6893.85000     0.00000   223.27030
