n_points_in       x_min       y_min       z_min       x_max       y_max       z_max      dx_out      dy_out      dz_out
       21822  1152.77000    71.07100     0.00000 25779.70000  9926.20000     1.00000     9.47609     9.47609     1.00000
x(m)        y(m)        z(m)        q(m^2/s)
 24642.60000  4922.83000     0.00000   171.88610
 24718.40000  4922.83000     0.00000   162.00170
 24794.20000  4922.83000     0.00000   165.49070
 24870.00000  4922.83000     0.00000   165.76620
 24945.80000  4922.83000     0.00000   172.40320
 25021.60000  4922.83000     0.00000   162.59360
 25097.40000  4922.83000     0.00000   169.77000
 25173.20000  4922.83000     0.00000   169.08220
 25249.00000  4922.83000     0.00000   171.27550
 25324.80000  4922.83000     0.00000   162.05680
 25400.70000  4922.83000     0.00000   184.78060
 25476.50000  4922.83000     0.00000   196.76660
 25552.30000  4922.83000     0.00000   165.36590
 25628.10000  4922.83000     0.00000   194.20710
 25703.90000  4922.83000     0.00000   163.53910
 25779.70000  4922.83000     0.00000   164.99480
 13816.80000  4937.74000     0.00000     0.00000
 13801.90000  4944.38000     0.00000     0.00000
  1163.94000  4944.90000     0.00000     0.00000
 13764.40000  4961.10000     0.00000     0.00000
  2633.56000  4974.15000     0.00000     0.00000
 13726.10000  4978.13000     0.00000     0.00000
 13711.90000  4984.45000     0.00000     0.00000
  1824.15000  4998.64000     0.00000     0.00000
  1163.94000  4998.64000     0.00000     0.00000
  1217.68000  4998.64000     0.00000     0.00000
  2582.23000  4998.64000     0.00000     0.00000
  1293.49000  4998.64000     0.00000     0.00000
  1975.76000  4998.64000     0.00000     0.00000
  1899.96000  4998.64000     0.00000     0.00000
 13726.10000  4998.64000     0.00000     0.00000
 13801.90000  4998.64000     0.00000     0.00000
 13877.70000  4998.64000     0.00000   123.88130
 18577.90000  4998.64000     0.00000   184.47060
 13680.10000  4998.64000     0.00000     0.00000
 18805.30000  4998.64000     0.00000   176.88860
 18729.50000  4998.64000     0.00000   181.79160
  1369.29000  4998.64000     0.00000     0.00000
  1445.10000  4998.64000     0.00000     0.00000
  1520.91000  4998.64000     0.00000     0.00000
  1596.72000  4998.64000     0.00000     0.00000
  1672.53000  4998.64000     0.00000     0.00000
  1748.34000  4998.64000     0.00000     0.00000
  2051.57000  4998.64000     0.00000     0.00000
  2127.38000  4998.64000     0.00000     0.00000
  2203.19000  4998.64000     0.00000     0.00000
  2279.00000  4998.64000     0.00000     0.00000
  2354.81000  4998.64000     0.00000     0.00000
  2430.62000  4998.64000     0.00000     0.00000
  2506.43000  4998.64000     0.00000     0.00000
  2633.56000  4998.64000     0.00000     0.00000
 13953.50000  4998.64000     0.00000     0.00000
 14029.30000  4998.64000     0.00000     0.00000
 14105.20000  4998.64000     0.00000     0.00000
 14181.00000  4998.64000     0.00000     0.00000
 14256.80000  4998.64000     0.00000     0.00000
 14332.60000  4998.64000     0.00000     0.00000
 14408.40000  4998.64000     0.00000     0.00000
 14484.20000  4998.64000     0.00000     0.00000
 14560.00000  4998.64000     0.00000     0.00000
 14635.80000  4998.64000     0.00000     0.00000
 14711.60000  4998.64000     0.00000     0.00000
 14787.40000  4998.64000     0.00000     0.00000
 14863.20000  4998.64000     0.00000     0.00000
 14939.10000  4998.64000     0.00000     0.00000
 15014.90000  4998.64000     0.00000     0.00000
 15090.70000  4998.64000     0.00000     0.00000
 15166.50000  4998.64000     0.00000     0.00000
 15242.30000  4998.64000     0.00000   128.62270
 15318.10000  4998.64000     0.00000   123.54290
 15393.90000  4998.64000     0.00000   153.09540
 15469.70000  4998.64000     0.00000   144.30550
 15545.50000  4998.64000     0.00000   135.13030
 15621.30000  4998.64000     0.00000   195.02920
 15697.10000  4998.64000     0.00000   154.38570
 15773.00000  4998.64000     0.00000   274.81360
 15848.80000  4998.64000     0.00000   147.65660
 15924.60000  4998.64000     0.00000   154.99600
 16000.40000  4998.64000     0.00000   148.78780
 16076.20000  4998.64000     0.00000   166.31810
 16152.00000  4998.64000     0.00000   166.33590
 16227.80000  4998.64000     0.00000   199.59650
 16303.60000  4998.64000     0.00000   154.96830
 16379.40000  4998.64000     0.00000   166.15200
 16455.20000  4998.64000     0.00000   187.94290
 16531.00000  4998.64000     0.00000   161.48710
 16606.80000  4998.64000     0.00000   158.25790
 16682.70000  4998.64000     0.00000   164.49670
 16758.50000  4998.64000     0.00000   167.67050
 16834.30000  4998.64000     0.00000   160.23770
 16910.10000  4998.64000     0.00000   159.35710
 16985.90000  4998.64000     0.00000   160.00670
 17061.70000  4998.64000     0.00000   263.57460
 17137.50000  4998.64000     0.00000   194.40240
 17213.30000  4998.64000     0.00000   179.10700
 17289.10000  4998.64000     0.00000   161.37160
 17364.90000  4998.64000     0.00000   171.73120
 17440.70000  4998.64000     0.00000   161.84990
 17516.60000  4998.64000     0.00000   180.23310
 17592.40000  4998.64000     0.00000   236.86750
 17668.20000  4998.64000     0.00000   186.67020
 17744.00000  4998.64000     0.00000   191.33560
 17819.80000  4998.64000     0.00000   186.73260
 17895.60000  4998.64000     0.00000   188.45100
 17971.40000  4998.64000     0.00000   163.31690
 18047.20000  4998.64000     0.00000   184.89550
 18123.00000  4998.64000     0.00000   186.98520
 18198.80000  4998.64000     0.00000   254.10100
 18274.60000  4998.64000     0.00000   188.92250
 18350.40000  4998.64000     0.00000   197.94410
 18426.30000  4998.64000     0.00000   189.70930
 18502.10000  4998.64000     0.00000   174.76390
 18653.70000  4998.64000     0.00000   184.56310
 18881.10000  4998.64000     0.00000   182.74350
 18956.90000  4998.64000     0.00000   182.96970
 19032.70000  4998.64000     0.00000   183.10260
 19108.50000  4998.64000     0.00000   183.40060
 19184.30000  4998.64000     0.00000   186.44060
 19260.20000  4998.64000     0.00000   177.54630
 19336.00000  4998.64000     0.00000   177.72440
 19411.80000  4998.64000     0.00000   190.29300
 19487.60000  4998.64000     0.00000   191.64380
 19563.40000  4998.64000     0.00000   182.70120
 19639.20000  4998.64000     0.00000   178.79300
 19715.00000  4998.64000     0.00000   179.28130
 19790.80000  4998.64000     0.00000   184.64110
 19866.60000  4998.64000     0.00000   186.01950
 19942.40000  4998.64000     0.00000   183.29420
 20018.20000  4998.64000     0.00000   168.64880
 20094.00000  4998.64000     0.00000   193.01790
 20169.90000  4998.64000     0.00000   187.80050
 20245.70000  4998.64000     0.00000   204.90570
 20321.50000  4998.64000     0.00000   181.27640
 20397.30000  4998.64000     0.00000   182.63550
 20473.10000  4998.64000     0.00000   191.99840
 20548.90000  4998.64000     0.00000   182.36730
 20624.70000  4998.64000     0.00000   181.99950
 20700.50000  4998.64000     0.00000   181.46710
 20776.30000  4998.64000     0.00000   181.73710
 20852.10000  4998.64000     0.00000   180.07650
 20927.90000  4998.64000     0.00000   180.80130
 21003.80000  4998.64000     0.00000   180.11630
 21079.60000  4998.64000     0.00000   179.62010
 21155.40000  4998.64000     0.00000   167.62750
 21231.20000  4998.64000     0.00000   167.81470
 21307.00000  4998.64000     0.00000   167.71150
 21382.80000  4998.64000     0.00000   167.40820
 21458.60000  4998.64000     0.00000   167.53060
 21534.40000  4998.64000     0.00000   167.31580
 21610.20000  4998.64000     0.00000   167.20680
 21686.00000  4998.64000     0.00000   167.52420
 21761.80000  4998.64000     0.00000   166.76250
 21837.60000  4998.64000     0.00000   167.12830
 21913.50000  4998.64000     0.00000   167.57550
 21989.30000  4998.64000     0.00000   166.98720
 22065.10000  4998.64000     0.00000   166.99890
 22140.90000  4998.64000     0.00000   166.87670
 22216.70000  4998.64000     0.00000   166.31270
 22292.50000  4998.64000     0.00000   173.58900
 22368.30000  4998.64000     0.00000   166.68270
 22444.10000  4998.64000     0.00000   172.15450
 22519.90000  4998.64000     0.00000   167.05770
 22595.70000  4998.64000     0.00000   173.18570
 22671.50000  4998.64000     0.00000   167.66420
 22747.40000  4998.64000     0.00000   218.13270
 22823.20000  4998.64000     0.00000   162.40760
 22899.00000  4998.64000     0.00000   166.08110
 22974.80000  4998.64000     0.00000   162.34070
 23050.60000  4998.64000     0.00000   166.95800
 23126.40000  4998.64000     0.00000   166.71820
 23202.20000  4998.64000     0.00000   165.93950
 23278.00000  4998.64000     0.00000   162.03650
 23353.80000  4998.64000     0.00000   165.87520
 23429.60000  4998.64000     0.00000   166.14610
 23505.40000  4998.64000     0.00000   165.64090
 23581.20000  4998.64000     0.00000   166.46460
 23657.10000  4998.64000     0.00000   167.36480
 23732.90000  4998.64000     0.00000   164.34930
 23808.70000  4998.64000     0.00000   166.09270
 23884.50000  4998.64000     0.00000   166.60640
 23960.30000  4998.64000     0.00000   162.32270
 24036.10000  4998.64000     0.00000   163.30380
 24111.90000  4998.64000     0.00000   165.97100
 24187.70000  4998.64000     0.00000   168.06020
 24263.50000  4998.64000     0.00000   165.81700
 24339.30000  4998.64000     0.00000   171.84710
 24415.10000  4998.64000     0.00000   170.00320
 24491.00000  4998.64000     0.00000   165.68800
 24566.80000  4998.64000     0.00000   165.95530
 24642.60000  4998.64000     0.00000   171.62950
 24718.40000  4998.64000     0.00000   169.77000
 24794.20000  4998.64000     0.00000   168.42390
 24870.00000  4998.64000     0.00000   167.93790
 24945.80000  4998.64000     0.00000   169.18950
 25021.60000  4998.64000     0.00000   195.04160
 25097.40000  4998.64000     0.00000   174.19080
 25173.20000  4998.64000     0.00000   166.44100
 25249.00000  4998.64000     0.00000   165.38570
 25324.80000  4998.64000     0.00000   166.74100
 25400.70000  4998.64000     0.00000   163.55250
 25476.50000  4998.64000     0.00000   163.79120
 25552.30000  4998.64000     0.00000   164.11960
 25628.10000  4998.64000     0.00000   164.49690
 25703.90000  4998.64000     0.00000   164.67150
 25779.70000  4998.64000     0.00000   164.98040
 13659.50000  5007.81000     0.00000     0.00000
 13650.30000  5011.89000     0.00000     0.00000
  1163.94000  5020.70000     0.00000     0.00000
 13607.00000  5031.16000     0.00000     0.00000
 13603.60000  5032.70000     0.00000     0.00000
  2633.56000  5049.96000     0.00000     0.00000
 13574.50000  5061.77000     0.00000     0.00000
 13568.20000  5068.11000     0.00000     0.00000
  1899.96000  5074.45000     0.00000     0.00000
  1824.15000  5074.45000     0.00000     0.00000
  1217.68000  5074.45000     0.00000     0.00000
  2582.23000  5074.45000     0.00000     0.00000
 13574.50000  5074.45000     0.00000     0.00000
 13650.30000  5074.45000     0.00000     0.00000
 13726.10000  5074.45000     0.00000     0.00000
 18350.40000  5074.45000     0.00000   188.24640
  1748.34000  5074.45000     0.00000     0.00000
 18653.70000  5074.45000     0.00000   183.48000
 18577.90000  5074.45000     0.00000   176.45380
  1369.29000  5074.45000     0.00000     0.00000
  1445.10000  5074.45000     0.00000     0.00000
  1520.91000  5074.45000     0.00000     0.00000
  1596.72000  5074.45000     0.00000     0.00000
  1672.53000  5074.45000     0.00000     0.00000
  1975.76000  5074.45000     0.00000     0.00000
  2051.57000  5074.45000     0.00000     0.00000
  2127.38000  5074.45000     0.00000     0.00000
  2203.19000  5074.45000     0.00000     0.00000
  2279.00000  5074.45000     0.00000     0.00000
  2354.81000  5074.45000     0.00000     0.00000
  2430.62000  5074.45000     0.00000     0.00000
  2506.43000  5074.45000     0.00000     0.00000
  2633.56000  5074.45000     0.00000     0.00000
 13801.90000  5074.45000     0.00000   124.76680
 13877.70000  5074.45000     0.00000     0.00000
 13953.50000  5074.45000     0.00000     0.00000
 14029.30000  5074.45000     0.00000     0.00000
 14105.20000  5074.45000     0.00000     0.00000
 14181.00000  5074.45000     0.00000     0.00000
 14256.80000  5074.45000     0.00000     0.00000
 14332.60000  5074.45000     0.00000     0.00000
 14408.40000  5074.45000     0.00000     0.00000
 14484.20000  5074.45000     0.00000     0.00000
 14560.00000  5074.45000     0.00000     0.00000
 14635.80000  5074.45000     0.00000     0.00000
 14711.60000  5074.45000     0.00000     0.00000
 14787.40000  5074.45000     0.00000     0.00000
 14863.20000  5074.45000     0.00000     0.00000
 14939.10000  5074.45000     0.00000     0.00000
 15014.90000  5074.45000     0.00000     0.00000
 15090.70000  5074.45000     0.00000     0.00000
 15166.50000  5074.45000     0.00000   126.64040
 15242.30000  5074.45000     0.00000   152.37590
 15318.10000  5074.45000     0.00000   131.50770
 15393.90000  5074.45000     0.00000   135.76040
 15469.70000  5074.45000     0.00000   172.86410
 15545.50000  5074.45000     0.00000   158.99090
 15621.30000  5074.45000     0.00000   189.70420
 15697.10000  5074.45000     0.00000   166.49720
 15773.00000  5074.45000     0.00000   176.51580
 15848.80000  5074.45000     0.00000   153.33720
 15924.60000  5074.45000     0.00000   233.33810
 16000.40000  5074.45000     0.00000   159.30500
 16076.20000  5074.45000     0.00000   150.19270
 16152.00000  5074.45000     0.00000   155.08050
 16227.80000  5074.45000     0.00000   180.08490
 16303.60000  5074.45000     0.00000   164.70330
 16379.40000  5074.45000     0.00000   184.15390
 16455.20000  5074.45000     0.00000   163.24300
 16531.00000  5074.45000     0.00000   291.43040
 16606.80000  5074.45000     0.00000   160.61160
 16682.70000  5074.45000     0.00000   182.85900
 16758.50000  5074.45000     0.00000   210.79460
 16834.30000  5074.45000     0.00000   166.99850
 16910.10000  5074.45000     0.00000   231.30020
 16985.90000  5074.45000     0.00000   160.21930
 17061.70000  5074.45000     0.00000   169.44040
 17137.50000  5074.45000     0.00000   166.19910
 17213.30000  5074.45000     0.00000   160.89230
 17289.10000  5074.45000     0.00000   161.59420
 17364.90000  5074.45000     0.00000   200.48500
 17440.70000  5074.45000     0.00000   183.49840
 17516.60000  5074.45000     0.00000   186.91200
 17592.40000  5074.45000     0.00000   186.75280
 17668.20000  5074.45000     0.00000   187.65790
 17744.00000  5074.45000     0.00000   187.30880
 17819.80000  5074.45000     0.00000   298.11350
 17895.60000  5074.45000     0.00000   189.42660
 17971.40000  5074.45000     0.00000   192.92610
 18047.20000  5074.45000     0.00000   189.15390
 18123.00000  5074.45000     0.00000   185.03550
 18198.80000  5074.45000     0.00000   190.16960
 18274.60000  5074.45000     0.00000   191.14130
 18426.30000  5074.45000     0.00000   184.06190
 18502.10000  5074.45000     0.00000   245.03380
 18729.50000  5074.45000     0.00000   183.60150
 18805.30000  5074.45000     0.00000   183.22700
 18881.10000  5074.45000     0.00000   183.44100
 18956.90000  5074.45000     0.00000   183.62110
 19032.70000  5074.45000     0.00000   235.47070
 19108.50000  5074.45000     0.00000   177.00870
 19184.30000  5074.45000     0.00000   190.26810
 19260.20000  5074.45000     0.00000   202.27010
 19336.00000  5074.45000     0.00000   191.40090
 19411.80000  5074.45000     0.00000   191.58830
 19487.60000  5074.45000     0.00000   186.38800
 19563.40000  5074.45000     0.00000   179.43970
 19639.20000  5074.45000     0.00000   177.50160
 19715.00000  5074.45000     0.00000   182.59820
 19790.80000  5074.45000     0.00000   182.94710
 19866.60000  5074.45000     0.00000   188.39230
 19942.40000  5074.45000     0.00000   180.40560
 20018.20000  5074.45000     0.00000   182.22140
 20094.00000  5074.45000     0.00000   181.18650
 20169.90000  5074.45000     0.00000   200.22160
 20245.70000  5074.45000     0.00000   191.68870
 20321.50000  5074.45000     0.00000   184.51840
 20397.30000  5074.45000     0.00000   203.05520
 20473.10000  5074.45000     0.00000   262.40290
 20548.90000  5074.45000     0.00000   188.58000
 20624.70000  5074.45000     0.00000   195.16100
 20700.50000  5074.45000     0.00000   187.03870
 20776.30000  5074.45000     0.00000   179.22430
 20852.10000  5074.45000     0.00000   167.70270
 20927.90000  5074.45000     0.00000   167.37790
 21003.80000  5074.45000     0.00000   167.59630
 21079.60000  5074.45000     0.00000   167.69030
 21155.40000  5074.45000     0.00000   167.47160
 21231.20000  5074.45000     0.00000   167.28420
 21307.00000  5074.45000     0.00000   167.33340
 21382.80000  5074.45000     0.00000   166.93500
 21458.60000  5074.45000     0.00000   167.14320
 21534.40000  5074.45000     0.00000   166.74460
 21610.20000  5074.45000     0.00000   167.47240
 21686.00000  5074.45000     0.00000   166.95520
 21761.80000  5074.45000     0.00000   165.30750
 21837.60000  5074.45000     0.00000   166.84660
 21913.50000  5074.45000     0.00000   166.31270
 21989.30000  5074.45000     0.00000   173.58890
 22065.10000  5074.45000     0.00000   166.77970
 22140.90000  5074.45000     0.00000   166.85870
 22216.70000  5074.45000     0.00000   167.16160
 22292.50000  5074.45000     0.00000   173.84560
 22368.30000  5074.45000     0.00000   173.64410
 22444.10000  5074.45000     0.00000   280.32220
 22519.90000  5074.45000     0.00000   176.46800
 22595.70000  5074.45000     0.00000   162.37210
 22671.50000  5074.45000     0.00000   165.79960
 22747.40000  5074.45000     0.00000   167.29800
 22823.20000  5074.45000     0.00000   166.75470
 22899.00000  5074.45000     0.00000   165.31930
 22974.80000  5074.45000     0.00000   162.03650
 23050.60000  5074.45000     0.00000   165.87360
 23126.40000  5074.45000     0.00000   166.16400
 23202.20000  5074.45000     0.00000   165.63140
 23278.00000  5074.45000     0.00000   166.48400
 23353.80000  5074.45000     0.00000   167.38080
 23429.60000  5074.45000     0.00000   292.71720
 23505.40000  5074.45000     0.00000   166.18610
 23581.20000  5074.45000     0.00000   166.60640
 23657.10000  5074.45000     0.00000   162.85270
 23732.90000  5074.45000     0.00000   162.09170
 23808.70000  5074.45000     0.00000   165.97100
 23884.50000  5074.45000     0.00000   168.06020
 23960.30000  5074.45000     0.00000   165.59530
 24036.10000  5074.45000     0.00000   171.70790
 24111.90000  5074.45000     0.00000   165.60110
 24187.70000  5074.45000     0.00000   195.78610
 24263.50000  5074.45000     0.00000   162.86500
 24339.30000  5074.45000     0.00000   171.21050
 24415.10000  5074.45000     0.00000   169.77000
 24491.00000  5074.45000     0.00000   166.31870
 24566.80000  5074.45000     0.00000   167.26660
 24642.60000  5074.45000     0.00000   164.79410
 24718.40000  5074.45000     0.00000   167.48180
 24794.20000  5074.45000     0.00000   197.69920
 24870.00000  5074.45000     0.00000   166.32360
 24945.80000  5074.45000     0.00000   204.51170
 25021.60000  5074.45000     0.00000   166.86690
 25097.40000  5074.45000     0.00000   163.87340
 25173.20000  5074.45000     0.00000   164.23700
 25249.00000  5074.45000     0.00000   164.48410
 25324.80000  5074.45000     0.00000   164.54450
 25400.70000  5074.45000     0.00000   164.89820
 25476.50000  5074.45000     0.00000   165.10400
 25552.30000  5074.45000     0.00000   165.01190
 25628.10000  5074.45000     0.00000   164.48500
 25703.90000  5074.45000     0.00000   165.16850
 25779.70000  5074.45000     0.00000   165.08690
 13561.80000  5074.45000     0.00000     0.00000
  1163.82000  5074.45000     0.00000     0.00000
  1293.49000  5074.45000     0.00000     0.00000
  1163.82000  5096.40000     0.00000     0.00000
 13530.30000  5106.01000     0.00000     0.00000
  2633.56000  5125.77000     0.00000     0.00000
 13498.70000  5137.57000     0.00000     0.00000
 13492.30000  5143.91000     0.00000     0.00000
  1217.68000  5150.25000     0.00000     0.00000
  2582.23000  5150.25000     0.00000     0.00000
 18198.80000  5150.25000     0.00000   184.05500
 13498.70000  5150.25000     0.00000     0.00000
 13574.50000  5150.25000     0.00000     0.00000
 18426.30000  5150.25000     0.00000   182.63540
 18350.40000  5150.25000     0.00000   175.84980
  1824.15000  5150.25000     0.00000     0.00000
  1748.34000  5150.25000     0.00000     0.00000
  1672.53000  5150.25000     0.00000     0.00000
  1369.29000  5150.25000     0.00000     0.00000
  1445.10000  5150.25000     0.00000     0.00000
  1520.91000  5150.25000     0.00000     0.00000
  1596.72000  5150.25000     0.00000     0.00000
  1899.96000  5150.25000     0.00000     0.00000
  1975.76000  5150.25000     0.00000     0.00000
  2051.57000  5150.25000     0.00000     1.77330
  2127.38000  5150.25000     0.00000     0.00000
  2203.19000  5150.25000     0.00000     0.00000
  2279.00000  5150.25000     0.00000     0.00000
  2354.81000  5150.25000     0.00000     0.00000
  2430.62000  5150.25000     0.00000     0.00000
  2506.43000  5150.25000     0.00000     0.00000
  2633.56000  5150.25000     0.00000     0.00000
 13650.30000  5150.25000     0.00000     0.00000
 13726.10000  5150.25000     0.00000   124.56640
 13801.90000  5150.25000     0.00000     0.00000
 13877.70000  5150.25000     0.00000     0.00000
 13953.50000  5150.25000     0.00000     0.00000
 14029.30000  5150.25000     0.00000     0.00000
 14105.20000  5150.25000     0.00000     0.00000
 14181.00000  5150.25000     0.00000     0.00000
 14256.80000  5150.25000     0.00000     0.00000
 14332.60000  5150.25000     0.00000     0.00000
 14408.40000  5150.25000     0.00000     0.00000
 14484.20000  5150.25000     0.00000     0.00000
 14560.00000  5150.25000     0.00000     0.00000
 14635.80000  5150.25000     0.00000     0.00000
 14711.60000  5150.25000     0.00000     0.00000
 14787.40000  5150.25000     0.00000     0.00000
 14863.20000  5150.25000     0.00000     0.00000
 14939.10000  5150.25000     0.00000     0.00000
 15014.90000  5150.25000     0.00000   129.25950
 15090.70000  5150.25000     0.00000   170.63110
 15166.50000  5150.25000     0.00000   166.03620
 15242.30000  5150.25000     0.00000   141.83620
 15318.10000  5150.25000     0.00000   157.28530
 15393.90000  5150.25000     0.00000   173.86480
 15469.70000  5150.25000     0.00000   147.10390
 15545.50000  5150.25000     0.00000   146.87980
 15621.30000  5150.25000     0.00000   150.20420
 15697.10000  5150.25000     0.00000   191.80200
 15773.00000  5150.25000     0.00000   199.51070
 15848.80000  5150.25000     0.00000   150.17610
 15924.60000  5150.25000     0.00000   195.72030
 16000.40000  5150.25000     0.00000   219.18950
 16076.20000  5150.25000     0.00000   190.52740
 16152.00000  5150.25000     0.00000   187.39660
 16227.80000  5150.25000     0.00000   155.08370
 16303.60000  5150.25000     0.00000   157.98810
 16379.40000  5150.25000     0.00000   174.39790
 16455.20000  5150.25000     0.00000   165.62080
 16531.00000  5150.25000     0.00000   166.70040
 16606.80000  5150.25000     0.00000   161.31070
 16682.70000  5150.25000     0.00000   161.61390
 16758.50000  5150.25000     0.00000   165.31320
 16834.30000  5150.25000     0.00000   172.25360
 16910.10000  5150.25000     0.00000   185.86880
 16985.90000  5150.25000     0.00000   255.99100
 17061.70000  5150.25000     0.00000   195.80460
 17137.50000  5150.25000     0.00000   203.64220
 17213.30000  5150.25000     0.00000   185.42660
 17289.10000  5150.25000     0.00000   187.14400
 17364.90000  5150.25000     0.00000   186.98120
 17440.70000  5150.25000     0.00000   185.92880
 17516.60000  5150.25000     0.00000   188.38820
 17592.40000  5150.25000     0.00000   185.53380
 17668.20000  5150.25000     0.00000   188.08480
 17744.00000  5150.25000     0.00000   188.36130
 17819.80000  5150.25000     0.00000   217.38250
 17895.60000  5150.25000     0.00000   184.87470
 17971.40000  5150.25000     0.00000   237.87320
 18047.20000  5150.25000     0.00000   175.73460
 18123.00000  5150.25000     0.00000   187.88460
 18274.60000  5150.25000     0.00000   183.74890
 18502.10000  5150.25000     0.00000   183.36640
 18577.90000  5150.25000     0.00000   183.86860
 18653.70000  5150.25000     0.00000   182.96420
 18729.50000  5150.25000     0.00000   183.66160
 18805.30000  5150.25000     0.00000   177.85200
 18881.10000  5150.25000     0.00000   176.63970
 18956.90000  5150.25000     0.00000   189.98930
 19032.70000  5150.25000     0.00000   182.48270
 19108.50000  5150.25000     0.00000   183.00920
 19184.30000  5150.25000     0.00000   183.29300
 19260.20000  5150.25000     0.00000   179.42860
 19336.00000  5150.25000     0.00000   179.19320
 19411.80000  5150.25000     0.00000   182.52710
 19487.60000  5150.25000     0.00000   179.10060
 19563.40000  5150.25000     0.00000   182.52040
 19639.20000  5150.25000     0.00000   182.84750
 19715.00000  5150.25000     0.00000   169.26740
 19790.80000  5150.25000     0.00000   181.26970
 19866.60000  5150.25000     0.00000   181.96000
 19942.40000  5150.25000     0.00000   192.07380
 20018.20000  5150.25000     0.00000   190.93740
 20094.00000  5150.25000     0.00000   181.77570
 20169.90000  5150.25000     0.00000   180.89510
 20245.70000  5150.25000     0.00000   182.25630
 20321.50000  5150.25000     0.00000   179.82800
 20397.30000  5150.25000     0.00000   179.86620
 20473.10000  5150.25000     0.00000   179.13170
 20548.90000  5150.25000     0.00000   178.68770
 20624.70000  5150.25000     0.00000   167.30040
 20700.50000  5150.25000     0.00000   173.88030
 20776.30000  5150.25000     0.00000   185.49330
 20852.10000  5150.25000     0.00000   167.61950
 20927.90000  5150.25000     0.00000   167.46900
 21003.80000  5150.25000     0.00000   167.32790
 21079.60000  5150.25000     0.00000   167.10470
 21155.40000  5150.25000     0.00000   167.36620
 21231.20000  5150.25000     0.00000   166.76030
 21307.00000  5150.25000     0.00000   167.12820
 21382.80000  5150.25000     0.00000   166.95730
 21458.60000  5150.25000     0.00000   166.98430
 21534.40000  5150.25000     0.00000   165.92110
 21610.20000  5150.25000     0.00000   166.87870
 21686.00000  5150.25000     0.00000   166.77280
 21761.80000  5150.25000     0.00000   173.59350
 21837.60000  5150.25000     0.00000   176.09460
 21913.50000  5150.25000     0.00000   175.59510
 21989.30000  5150.25000     0.00000   172.91840
 22065.10000  5150.25000     0.00000   175.97690
 22140.90000  5150.25000     0.00000   175.62000
 22216.70000  5150.25000     0.00000   177.88580
 22292.50000  5150.25000     0.00000   164.73720
 22368.30000  5150.25000     0.00000   165.53350
 22444.10000  5150.25000     0.00000   170.12650
 22519.90000  5150.25000     0.00000   177.46750
 22595.70000  5150.25000     0.00000   173.02490
 22671.50000  5150.25000     0.00000   162.01980
 22747.40000  5150.25000     0.00000   170.34360
 22823.20000  5150.25000     0.00000   166.24640
 22899.00000  5150.25000     0.00000   165.60190
 22974.80000  5150.25000     0.00000   166.49600
 23050.60000  5150.25000     0.00000   167.38600
 23126.40000  5150.25000     0.00000   165.62060
 23202.20000  5150.25000     0.00000   166.27970
 23278.00000  5150.25000     0.00000   162.07930
 23353.80000  5150.25000     0.00000   163.02950
 23429.60000  5150.25000     0.00000   165.97100
 23505.40000  5150.25000     0.00000   168.06020
 23581.20000  5150.25000     0.00000   165.80120
 23657.10000  5150.25000     0.00000   172.01890
 23732.90000  5150.25000     0.00000   171.59670
 23808.70000  5150.25000     0.00000   165.72760
 23884.50000  5150.25000     0.00000   165.96350
 23960.30000  5150.25000     0.00000   171.88340
 24036.10000  5150.25000     0.00000   169.77000
 24111.90000  5150.25000     0.00000   168.42380
 24187.70000  5150.25000     0.00000   167.99900
 24263.50000  5150.25000     0.00000   165.00240
 24339.30000  5150.25000     0.00000   167.48190
 24415.10000  5150.25000     0.00000   197.69920
 24491.00000  5150.25000     0.00000   167.05440
 24566.80000  5150.25000     0.00000   196.11570
 24642.60000  5150.25000     0.00000   166.90010
 24718.40000  5150.25000     0.00000   165.78840
 24794.20000  5150.25000     0.00000   164.70510
 24870.00000  5150.25000     0.00000   165.52500
 24945.80000  5150.25000     0.00000   178.56040
 25021.60000  5150.25000     0.00000   167.03810
 25097.40000  5150.25000     0.00000   165.06780
 25173.20000  5150.25000     0.00000   165.21040
 25249.00000  5150.25000     0.00000   164.53650
 25324.80000  5150.25000     0.00000   193.62520
 25400.70000  5150.25000     0.00000   164.83330
 25476.50000  5150.25000     0.00000   164.83980
 25552.30000  5150.25000     0.00000   160.38480
 25628.10000  5150.25000     0.00000   154.17750
 25703.90000  5150.25000     0.00000   154.65820
 25779.70000  5150.25000     0.00000   163.44570
 13486.00000  5150.25000     0.00000     0.00000
  1163.94000  5150.25000     0.00000     0.00000
  1293.49000  5150.25000     0.00000     0.00000
  1163.94000  5172.32000     0.00000     0.00000
 13454.40000  5181.82000     0.00000     0.00000
  2633.56000  5201.58000     0.00000     0.00000
 13422.90000  5213.38000     0.00000     0.00000
 13416.50000  5219.72000     0.00000     0.00000
  1217.68000  5226.06000     0.00000     0.00000
  2582.23000  5226.06000     0.00000     0.00000
 18274.60000  5226.06000     0.00000   184.07890
 18198.80000  5226.06000     0.00000   189.38030
 13422.90000  5226.06000     0.00000     0.00000
 13498.70000  5226.06000     0.00000     0.00000
  1748.34000  5226.06000     0.00000     0.00000
  1672.53000  5226.06000     0.00000     0.00000
  1369.29000  5226.06000     0.00000     0.00000
  1445.10000  5226.06000     0.00000     0.00000
  1520.91000  5226.06000     0.00000     0.00000
